entry_time,rows,unique_symbols,unique_signal_times,duplicate_rows,expected_signal_time,timing_ok
2025-12-15 12:00:00+00:00,3,3,1,0,2025-12-15 08:00:00+00:00,True
2025-12-27 12:00:00+00:00,3,3,1,0,2025-12-27 08:00:00+00:00,True
2025-12-29 20:00:00+00:00,3,3,1,0,2025-12-29 16:00:00+00:00,True
2025-12-30 04:00:00+00:00,3,3,1,0,2025-12-30 00:00:00+00:00,True
2026-01-13 00:00:00+00:00,3,3,1,0,2026-01-12 20:00:00+00:00,True
2026-01-15 04:00:00+00:00,3,3,1,0,2026-01-15 00:00:00+00:00,True
2026-01-15 16:00:00+00:00,3,3,1,0,2026-01-15 12:00:00+00:00,True
2026-01-16 08:00:00+00:00,3,3,1,0,2026-01-16 04:00:00+00:00,True
2026-01-17 20:00:00+00:00,3,3,1,0,2026-01-17 16:00:00+00:00,True
2026-01-28 20:00:00+00:00,3,3,1,0,2026-01-28 16:00:00+00:00,True
2026-01-30 00:00:00+00:00,3,3,1,0,2026-01-29 20:00:00+00:00,True
2026-02-02 00:00:00+00:00,3,3,1,0,2026-02-01 20:00:00+00:00,True
2026-02-03 00:00:00+00:00,3,3,1,0,2026-02-02 20:00:00+00:00,True
2026-02-04 00:00:00+00:00,3,3,1,0,2026-02-03 20:00:00+00:00,True
2026-02-04 20:00:00+00:00,3,3,1,0,2026-02-04 16:00:00+00:00,True
2026-02-09 12:00:00+00:00,3,3,1,0,2026-02-09 08:00:00+00:00,True
2026-02-10 12:00:00+00:00,3,3,1,0,2026-02-10 08:00:00+00:00,True
2026-02-11 04:00:00+00:00,3,3,1,0,2026-02-11 00:00:00+00:00,True
2026-02-13 12:00:00+00:00,3,3,1,0,2026-02-13 08:00:00+00:00,True
2026-02-15 12:00:00+00:00,3,3,1,0,2026-02-15 08:00:00+00:00,True
2026-02-19 12:00:00+00:00,3,3,1,0,2026-02-19 08:00:00+00:00,True
2026-02-23 00:00:00+00:00,3,3,1,0,2026-02-22 20:00:00+00:00,True
2026-02-24 16:00:00+00:00,3,3,1,0,2026-02-24 12:00:00+00:00,True
2026-02-28 00:00:00+00:00,3,3,1,0,2026-02-27 20:00:00+00:00,True
2026-02-28 16:00:00+00:00,3,3,1,0,2026-02-28 12:00:00+00:00,True
2026-03-03 20:00:00+00:00,3,3,1,0,2026-03-03 16:00:00+00:00,True
2026-03-05 20:00:00+00:00,3,3,1,0,2026-03-05 16:00:00+00:00,True
2026-03-18 00:00:00+00:00,3,3,1,0,2026-03-17 20:00:00+00:00,True
2026-03-20 08:00:00+00:00,3,3,1,0,2026-03-20 04:00:00+00:00,True
2026-03-24 00:00:00+00:00,3,3,1,0,2026-03-23 20:00:00+00:00,True
2026-03-27 00:00:00+00:00,3,3,1,0,2026-03-26 20:00:00+00:00,True
2026-03-27 04:00:00+00:00,3,3,1,0,2026-03-27 00:00:00+00:00,True
2026-03-28 20:00:00+00:00,3,3,1,0,2026-03-28 16:00:00+00:00,True
2026-03-30 20:00:00+00:00,3,3,1,0,2026-03-30 16:00:00+00:00,True
2026-03-31 00:00:00+00:00,3,3,1,0,2026-03-30 20:00:00+00:00,True
2026-03-31 16:00:00+00:00,3,3,1,0,2026-03-31 12:00:00+00:00,True
2026-04-01 04:00:00+00:00,3,3,1,0,2026-04-01 00:00:00+00:00,True
2026-04-09 12:00:00+00:00,3,3,1,0,2026-04-09 08:00:00+00:00,True
2026-04-10 08:00:00+00:00,3,3,1,0,2026-04-10 04:00:00+00:00,True
2026-04-10 20:00:00+00:00,3,3,1,0,2026-04-10 16:00:00+00:00,True
2026-04-12 12:00:00+00:00,3,3,1,0,2026-04-12 08:00:00+00:00,True
2026-04-13 08:00:00+00:00,3,3,1,0,2026-04-13 04:00:00+00:00,True
2026-04-20 00:00:00+00:00,3,3,1,0,2026-04-19 20:00:00+00:00,True
2026-05-02 00:00:00+00:00,3,3,1,0,2026-05-01 20:00:00+00:00,True
2026-05-13 12:00:00+00:00,3,3,1,0,2026-05-13 08:00:00+00:00,True
2026-05-19 12:00:00+00:00,3,3,1,0,2026-05-19 08:00:00+00:00,True
2026-05-20 04:00:00+00:00,3,3,1,0,2026-05-20 00:00:00+00:00,True
2026-05-22 16:00:00+00:00,3,3,1,0,2026-05-22 12:00:00+00:00,True
2026-05-24 16:00:00+00:00,3,3,1,0,2026-05-24 12:00:00+00:00,True
2026-06-09 00:00:00+00:00,3,3,1,0,2026-06-08 20:00:00+00:00,True
2026-06-14 08:00:00+00:00,3,3,1,0,2026-06-14 04:00:00+00:00,True
2026-06-14 16:00:00+00:00,3,3,1,0,2026-06-14 12:00:00+00:00,True
2026-06-27 20:00:00+00:00,3,3,1,0,2026-06-27 16:00:00+00:00,True
2026-06-28 16:00:00+00:00,3,3,1,0,2026-06-28 12:00:00+00:00,True
2026-06-30 08:00:00+00:00,3,3,1,0,2026-06-30 04:00:00+00:00,True
2026-07-01 16:00:00+00:00,3,3,1,0,2026-07-01 12:00:00+00:00,True
2026-07-09 04:00:00+00:00,3,3,1,0,2026-07-09 00:00:00+00:00,True
2026-07-15 16:00:00+00:00,3,3,1,0,2026-07-15 12:00:00+00:00,True
2026-07-16 20:00:00+00:00,3,3,1,0,2026-07-16 16:00:00+00:00,True
2026-07-17 16:00:00+00:00,3,3,1,0,2026-07-17 12:00:00+00:00,True
2026-07-18 16:00:00+00:00,3,3,1,0,2026-07-18 12:00:00+00:00,True
2026-07-19 04:00:00+00:00,3,3,1,0,2026-07-19 00:00:00+00:00,True
2026-07-20 00:00:00+00:00,3,3,1,0,2026-07-19 20:00:00+00:00,True
2026-07-21 04:00:00+00:00,3,3,1,0,2026-07-21 00:00:00+00:00,True
2026-07-24 00:00:00+00:00,3,3,1,0,2026-07-23 20:00:00+00:00,True
2026-07-28 20:00:00+00:00,3,3,1,0,2026-07-28 16:00:00+00:00,True
2026-07-29 00:00:00+00:00,3,3,1,0,2026-07-28 20:00:00+00:00,True
2026-07-29 12:00:00+00:00,3,3,1,0,2026-07-29 08:00:00+00:00,True
2026-07-30 00:00:00+00:00,3,3,1,0,2026-07-29 20:00:00+00:00,True
2026-07-31 00:00:00+00:00,3,3,1,0,2026-07-30 20:00:00+00:00,True
2026-07-31 20:00:00+00:00,3,3,1,0,2026-07-31 16:00:00+00:00,True
2026-08-04 04:00:00+00:00,3,3,1,0,2026-08-04 00:00:00+00:00,True
2026-08-04 12:00:00+00:00,3,3,1,0,2026-08-04 08:00:00+00:00,True
2026-08-04 16:00:00+00:00,3,3,1,0,2026-08-04 12:00:00+00:00,True
2026-08-06 04:00:00+00:00,3,3,1,0,2026-08-06 00:00:00+00:00,True
2026-08-13 16:00:00+00:00,3,3,1,0,2026-08-13 12:00:00+00:00,True
2026-08-14 16:00:00+00:00,3,3,1,0,2026-08-14 12:00:00+00:00,True
2026-08-19 20:00:00+00:00,3,3,1,0,2026-08-19 16:00:00+00:00,True
2026-08-20 00:00:00+00:00,3,3,1,0,2026-08-19 20:00:00+00:00,True
2025-12-08 00:00:00+00:00,2,2,1,0,2025-12-07 20:00:00+00:00,True
2025-12-09 12:00:00+00:00,2,2,1,0,2025-12-09 08:00:00+00:00,True
2025-12-12 08:00:00+00:00,2,2,1,0,2025-12-12 04:00:00+00:00,True
2025-12-12 12:00:00+00:00,2,2,1,0,2025-12-12 08:00:00+00:00,True
2025-12-13 04:00:00+00:00,2,2,1,0,2025-12-13 00:00:00+00:00,True
2025-12-15 08:00:00+00:00,2,2,1,0,2025-12-15 04:00:00+00:00,True
2025-12-16 16:00:00+00:00,2,2,1,0,2025-12-16 12:00:00+00:00,True
2025-12-21 16:00:00+00:00,2,2,1,0,2025-12-21 12:00:00+00:00,True
2025-12-22 08:00:00+00:00,2,2,1,0,2025-12-22 04:00:00+00:00,True
2025-12-22 20:00:00+00:00,2,2,1,0,2025-12-22 16:00:00+00:00,True
2025-12-23 04:00:00+00:00,2,2,1,0,2025-12-23 00:00:00+00:00,True
2025-12-23 12:00:00+00:00,2,2,1,0,2025-12-23 08:00:00+00:00,True
2025-12-24 12:00:00+00:00,2,2,1,0,2025-12-24 08:00:00+00:00,True
2025-12-26 04:00:00+00:00,2,2,1,0,2025-12-26 00:00:00+00:00,True
2025-12-29 12:00:00+00:00,2,2,1,0,2025-12-29 08:00:00+00:00,True
2025-12-31 16:00:00+00:00,2,2,1,0,2025-12-31 12:00:00+00:00,True
2026-01-01 04:00:00+00:00,2,2,1,0,2026-01-01 00:00:00+00:00,True
2026-01-08 12:00:00+00:00,2,2,1,0,2026-01-08 08:00:00+00:00,True
2026-01-12 00:00:00+00:00,2,2,1,0,2026-01-11 20:00:00+00:00,True
2026-01-15 20:00:00+00:00,2,2,1,0,2026-01-15 16:00:00+00:00,True
2026-01-16 16:00:00+00:00,2,2,1,0,2026-01-16 12:00:00+00:00,True
2026-01-18 04:00:00+00:00,2,2,1,0,2026-01-18 00:00:00+00:00,True
2026-01-18 16:00:00+00:00,2,2,1,0,2026-01-18 12:00:00+00:00,True
2026-01-24 00:00:00+00:00,2,2,1,0,2026-01-23 20:00:00+00:00,True
2026-01-24 16:00:00+00:00,2,2,1,0,2026-01-24 12:00:00+00:00,True
2026-01-25 08:00:00+00:00,2,2,1,0,2026-01-25 04:00:00+00:00,True
2026-01-26 00:00:00+00:00,2,2,1,0,2026-01-25 20:00:00+00:00,True
2026-01-27 12:00:00+00:00,2,2,1,0,2026-01-27 08:00:00+00:00,True
2026-01-27 16:00:00+00:00,2,2,1,0,2026-01-27 12:00:00+00:00,True
2026-01-28 08:00:00+00:00,2,2,1,0,2026-01-28 04:00:00+00:00,True
2026-01-28 16:00:00+00:00,2,2,1,0,2026-01-28 12:00:00+00:00,True
2026-01-30 08:00:00+00:00,2,2,1,0,2026-01-30 04:00:00+00:00,True
2026-02-01 04:00:00+00:00,2,2,1,0,2026-02-01 00:00:00+00:00,True
2026-02-02 20:00:00+00:00,2,2,1,0,2026-02-02 16:00:00+00:00,True
2026-02-03 12:00:00+00:00,2,2,1,0,2026-02-03 08:00:00+00:00,True
2026-02-07 16:00:00+00:00,2,2,1,0,2026-02-07 12:00:00+00:00,True
2026-02-10 04:00:00+00:00,2,2,1,0,2026-02-10 00:00:00+00:00,True
2026-02-12 20:00:00+00:00,2,2,1,0,2026-02-12 16:00:00+00:00,True
2026-02-15 20:00:00+00:00,2,2,1,0,2026-02-15 16:00:00+00:00,True
2026-02-22 20:00:00+00:00,2,2,1,0,2026-02-22 16:00:00+00:00,True
2026-02-26 08:00:00+00:00,2,2,1,0,2026-02-26 04:00:00+00:00,True
2026-02-26 12:00:00+00:00,2,2,1,0,2026-02-26 08:00:00+00:00,True
2026-02-26 16:00:00+00:00,2,2,1,0,2026-02-26 12:00:00+00:00,True
2026-02-27 08:00:00+00:00,2,2,1,0,2026-02-27 04:00:00+00:00,True
2026-03-02 00:00:00+00:00,2,2,1,0,2026-03-01 20:00:00+00:00,True
2026-03-03 12:00:00+00:00,2,2,1,0,2026-03-03 08:00:00+00:00,True
2026-03-06 20:00:00+00:00,2,2,1,0,2026-03-06 16:00:00+00:00,True
2026-03-08 12:00:00+00:00,2,2,1,0,2026-03-08 08:00:00+00:00,True
2026-03-10 00:00:00+00:00,2,2,1,0,2026-03-09 20:00:00+00:00,True
2026-03-11 00:00:00+00:00,2,2,1,0,2026-03-10 20:00:00+00:00,True
2026-03-14 00:00:00+00:00,2,2,1,0,2026-03-13 20:00:00+00:00,True
2026-03-15 16:00:00+00:00,2,2,1,0,2026-03-15 12:00:00+00:00,True
2026-03-16 16:00:00+00:00,2,2,1,0,2026-03-16 12:00:00+00:00,True
2026-03-18 16:00:00+00:00,2,2,1,0,2026-03-18 12:00:00+00:00,True
2026-03-19 00:00:00+00:00,2,2,1,0,2026-03-18 20:00:00+00:00,True
2026-03-20 04:00:00+00:00,2,2,1,0,2026-03-20 00:00:00+00:00,True
2026-03-20 16:00:00+00:00,2,2,1,0,2026-03-20 12:00:00+00:00,True
2026-03-21 08:00:00+00:00,2,2,1,0,2026-03-21 04:00:00+00:00,True
2026-03-22 08:00:00+00:00,2,2,1,0,2026-03-22 04:00:00+00:00,True
2026-03-24 20:00:00+00:00,2,2,1,0,2026-03-24 16:00:00+00:00,True
2026-03-25 08:00:00+00:00,2,2,1,0,2026-03-25 04:00:00+00:00,True
2026-03-28 12:00:00+00:00,2,2,1,0,2026-03-28 08:00:00+00:00,True
2026-03-31 04:00:00+00:00,2,2,1,0,2026-03-31 00:00:00+00:00,True
2026-04-01 12:00:00+00:00,2,2,1,0,2026-04-01 08:00:00+00:00,True
2026-04-01 16:00:00+00:00,2,2,1,0,2026-04-01 12:00:00+00:00,True
2026-04-02 08:00:00+00:00,2,2,1,0,2026-04-02 04:00:00+00:00,True
2026-04-04 00:00:00+00:00,2,2,1,0,2026-04-03 20:00:00+00:00,True
2026-04-04 12:00:00+00:00,2,2,1,0,2026-04-04 08:00:00+00:00,True
2026-04-04 16:00:00+00:00,2,2,1,0,2026-04-04 12:00:00+00:00,True
2026-04-05 12:00:00+00:00,2,2,1,0,2026-04-05 08:00:00+00:00,True
2026-04-09 00:00:00+00:00,2,2,1,0,2026-04-08 20:00:00+00:00,True
2026-04-10 00:00:00+00:00,2,2,1,0,2026-04-09 20:00:00+00:00,True
2026-04-11 04:00:00+00:00,2,2,1,0,2026-04-11 00:00:00+00:00,True
2026-04-11 08:00:00+00:00,2,2,1,0,2026-04-11 04:00:00+00:00,True
2026-04-12 16:00:00+00:00,2,2,1,0,2026-04-12 12:00:00+00:00,True
2026-04-14 04:00:00+00:00,2,2,1,0,2026-04-14 00:00:00+00:00,True
2026-04-16 16:00:00+00:00,2,2,1,0,2026-04-16 12:00:00+00:00,True
2026-04-18 04:00:00+00:00,2,2,1,0,2026-04-18 00:00:00+00:00,True
2026-04-18 20:00:00+00:00,2,2,1,0,2026-04-18 16:00:00+00:00,True
2026-04-19 04:00:00+00:00,2,2,1,0,2026-04-19 00:00:00+00:00,True
2026-04-19 08:00:00+00:00,2,2,1,0,2026-04-19 04:00:00+00:00,True
2026-04-19 12:00:00+00:00,2,2,1,0,2026-04-19 08:00:00+00:00,True
2026-04-19 16:00:00+00:00,2,2,1,0,2026-04-19 12:00:00+00:00,True
2026-04-20 08:00:00+00:00,2,2,1,0,2026-04-20 04:00:00+00:00,True
2026-04-24 04:00:00+00:00,2,2,1,0,2026-04-24 00:00:00+00:00,True
2026-04-25 16:00:00+00:00,2,2,1,0,2026-04-25 12:00:00+00:00,True
2026-05-03 04:00:00+00:00,2,2,1,0,2026-05-03 00:00:00+00:00,True
2026-05-06 00:00:00+00:00,2,2,1,0,2026-05-05 20:00:00+00:00,True
2026-05-07 04:00:00+00:00,2,2,1,0,2026-05-07 00:00:00+00:00,True
2026-05-16 12:00:00+00:00,2,2,1,0,2026-05-16 08:00:00+00:00,True
2026-05-18 20:00:00+00:00,2,2,1,0,2026-05-18 16:00:00+00:00,True
2026-05-19 04:00:00+00:00,2,2,1,0,2026-05-19 00:00:00+00:00,True
2026-05-19 20:00:00+00:00,2,2,1,0,2026-05-19 16:00:00+00:00,True
2026-05-29 00:00:00+00:00,2,2,1,0,2026-05-28 20:00:00+00:00,True
2026-05-30 00:00:00+00:00,2,2,1,0,2026-05-29 20:00:00+00:00,True
2026-05-31 20:00:00+00:00,2,2,1,0,2026-05-31 16:00:00+00:00,True
2026-06-03 12:00:00+00:00,2,2,1,0,2026-06-03 08:00:00+00:00,True
2026-06-04 08:00:00+00:00,2,2,1,0,2026-06-04 04:00:00+00:00,True
2026-06-06 00:00:00+00:00,2,2,1,0,2026-06-05 20:00:00+00:00,True
2026-06-06 20:00:00+00:00,2,2,1,0,2026-06-06 16:00:00+00:00,True
2026-06-09 08:00:00+00:00,2,2,1,0,2026-06-09 04:00:00+00:00,True
2026-06-10 08:00:00+00:00,2,2,1,0,2026-06-10 04:00:00+00:00,True
2026-06-11 20:00:00+00:00,2,2,1,0,2026-06-11 16:00:00+00:00,True
2026-06-12 08:00:00+00:00,2,2,1,0,2026-06-12 04:00:00+00:00,True
2026-06-13 04:00:00+00:00,2,2,1,0,2026-06-13 00:00:00+00:00,True
2026-06-16 16:00:00+00:00,2,2,1,0,2026-06-16 12:00:00+00:00,True
2026-06-19 04:00:00+00:00,2,2,1,0,2026-06-19 00:00:00+00:00,True
2026-06-19 20:00:00+00:00,2,2,1,0,2026-06-19 16:00:00+00:00,True
2026-06-20 00:00:00+00:00,2,2,1,0,2026-06-19 20:00:00+00:00,True
2026-06-20 12:00:00+00:00,2,2,1,0,2026-06-20 08:00:00+00:00,True
2026-06-21 04:00:00+00:00,2,2,1,0,2026-06-21 00:00:00+00:00,True
2026-06-21 12:00:00+00:00,2,2,1,0,2026-06-21 08:00:00+00:00,True
2026-06-22 04:00:00+00:00,2,2,1,0,2026-06-22 00:00:00+00:00,True
2026-06-23 20:00:00+00:00,2,2,1,0,2026-06-23 16:00:00+00:00,True
2026-06-25 04:00:00+00:00,2,2,1,0,2026-06-25 00:00:00+00:00,True
2026-06-25 12:00:00+00:00,2,2,1,0,2026-06-25 08:00:00+00:00,True
2026-06-25 20:00:00+00:00,2,2,1,0,2026-06-25 16:00:00+00:00,True
2026-06-27 08:00:00+00:00,2,2,1,0,2026-06-27 04:00:00+00:00,True
2026-06-28 08:00:00+00:00,2,2,1,0,2026-06-28 04:00:00+00:00,True
2026-06-29 00:00:00+00:00,2,2,1,0,2026-06-28 20:00:00+00:00,True
2026-07-01 08:00:00+00:00,2,2,1,0,2026-07-01 04:00:00+00:00,True
2026-07-01 12:00:00+00:00,2,2,1,0,2026-07-01 08:00:00+00:00,True
2026-07-02 12:00:00+00:00,2,2,1,0,2026-07-02 08:00:00+00:00,True
2026-07-06 08:00:00+00:00,2,2,1,0,2026-07-06 04:00:00+00:00,True
2026-07-06 12:00:00+00:00,2,2,1,0,2026-07-06 08:00:00+00:00,True
2026-07-06 16:00:00+00:00,2,2,1,0,2026-07-06 12:00:00+00:00,True
2026-07-10 12:00:00+00:00,2,2,1,0,2026-07-10 08:00:00+00:00,True
2026-07-12 16:00:00+00:00,2,2,1,0,2026-07-12 12:00:00+00:00,True
2026-07-14 08:00:00+00:00,2,2,1,0,2026-07-14 04:00:00+00:00,True
2026-07-14 12:00:00+00:00,2,2,1,0,2026-07-14 08:00:00+00:00,True
2026-07-18 00:00:00+00:00,2,2,1,0,2026-07-17 20:00:00+00:00,True
2026-07-20 16:00:00+00:00,2,2,1,0,2026-07-20 12:00:00+00:00,True
2026-07-22 00:00:00+00:00,2,2,1,0,2026-07-21 20:00:00+00:00,True
2026-07-22 08:00:00+00:00,2,2,1,0,2026-07-22 04:00:00+00:00,True
2026-07-22 20:00:00+00:00,2,2,1,0,2026-07-22 16:00:00+00:00,True
2026-07-23 00:00:00+00:00,2,2,1,0,2026-07-22 20:00:00+00:00,True
2026-07-26 04:00:00+00:00,2,2,1,0,2026-07-26 00:00:00+00:00,True
2026-07-30 16:00:00+00:00,2,2,1,0,2026-07-30 12:00:00+00:00,True
2026-08-04 08:00:00+00:00,2,2,1,0,2026-08-04 04:00:00+00:00,True
2026-08-05 00:00:00+00:00,2,2,1,0,2026-08-04 20:00:00+00:00,True
2026-08-05 12:00:00+00:00,2,2,1,0,2026-08-05 08:00:00+00:00,True
2026-08-05 16:00:00+00:00,2,2,1,0,2026-08-05 12:00:00+00:00,True
2026-08-05 20:00:00+00:00,2,2,1,0,2026-08-05 16:00:00+00:00,True
2026-08-06 12:00:00+00:00,2,2,1,0,2026-08-06 08:00:00+00:00,True
2026-08-07 04:00:00+00:00,2,2,1,0,2026-08-07 00:00:00+00:00,True
2026-08-07 12:00:00+00:00,2,2,1,0,2026-08-07 08:00:00+00:00,True
2026-08-08 00:00:00+00:00,2,2,1,0,2026-08-07 20:00:00+00:00,True
2026-08-10 16:00:00+00:00,2,2,1,0,2026-08-10 12:00:00+00:00,True
2026-08-10 20:00:00+00:00,2,2,1,0,2026-08-10 16:00:00+00:00,True
2026-08-11 00:00:00+00:00,2,2,1,0,2026-08-10 20:00:00+00:00,True
2026-08-11 20:00:00+00:00,2,2,1,0,2026-08-11 16:00:00+00:00,True
2026-08-12 04:00:00+00:00,2,2,1,0,2026-08-12 00:00:00+00:00,True
2026-08-16 00:00:00+00:00,2,2,1,0,2026-08-15 20:00:00+00:00,True
2026-08-17 04:00:00+00:00,2,2,1,0,2026-08-17 00:00:00+00:00,True
2026-08-17 08:00:00+00:00,2,2,1,0,2026-08-17 04:00:00+00:00,True
2026-08-17 12:00:00+00:00,2,2,1,0,2026-08-17 08:00:00+00:00,True
2026-08-18 16:00:00+00:00,2,2,1,0,2026-08-18 12:00:00+00:00,True
2026-08-19 00:00:00+00:00,2,2,1,0,2026-08-18 20:00:00+00:00,True
2026-08-19 04:00:00+00:00,2,2,1,0,2026-08-19 00:00:00+00:00,True
2026-08-19 12:00:00+00:00,2,2,1,0,2026-08-19 08:00:00+00:00,True
2026-08-20 16:00:00+00:00,2,2,1,0,2026-08-20 12:00:00+00:00,True
2026-08-22 08:00:00+00:00,2,2,1,0,2026-08-22 04:00:00+00:00,True
2026-08-25 20:00:00+00:00,2,2,1,0,2026-08-25 16:00:00+00:00,True
2026-08-26 00:00:00+00:00,2,2,1,0,2026-08-25 20:00:00+00:00,True
2026-08-26 20:00:00+00:00,2,2,1,0,2026-08-26 16:00:00+00:00,True
2026-08-28 00:00:00+00:00,2,2,1,0,2026-08-27 20:00:00+00:00,True
2026-08-28 16:00:00+00:00,2,2,1,0,2026-08-28 12:00:00+00:00,True
2026-08-31 16:00:00+00:00,2,2,1,0,2026-08-31 12:00:00+00:00,True
2025-12-07 20:00:00+00:00,1,1,1,0,2025-12-07 16:00:00+00:00,True
2025-12-08 12:00:00+00:00,1,1,1,0,2025-12-08 08:00:00+00:00,True
2025-12-08 16:00:00+00:00,1,1,1,0,2025-12-08 12:00:00+00:00,True
2025-12-09 20:00:00+00:00,1,1,1,0,2025-12-09 16:00:00+00:00,True
2025-12-11 12:00:00+00:00,1,1,1,0,2025-12-11 08:00:00+00:00,True
2025-12-12 04:00:00+00:00,1,1,1,0,2025-12-12 00:00:00+00:00,True
2025-12-13 00:00:00+00:00,1,1,1,0,2025-12-12 20:00:00+00:00,True
2025-12-13 12:00:00+00:00,1,1,1,0,2025-12-13 08:00:00+00:00,True
2025-12-14 04:00:00+00:00,1,1,1,0,2025-12-14 00:00:00+00:00,True
2025-12-16 00:00:00+00:00,1,1,1,0,2025-12-15 20:00:00+00:00,True
2025-12-16 12:00:00+00:00,1,1,1,0,2025-12-16 08:00:00+00:00,True
2025-12-17 00:00:00+00:00,1,1,1,0,2025-12-16 20:00:00+00:00,True
2025-12-19 16:00:00+00:00,1,1,1,0,2025-12-19 12:00:00+00:00,True
2025-12-20 08:00:00+00:00,1,1,1,0,2025-12-20 04:00:00+00:00,True
2025-12-21 04:00:00+00:00,1,1,1,0,2025-12-21 00:00:00+00:00,True
2025-12-21 20:00:00+00:00,1,1,1,0,2025-12-21 16:00:00+00:00,True
2025-12-22 00:00:00+00:00,1,1,1,0,2025-12-21 20:00:00+00:00,True
2025-12-22 04:00:00+00:00,1,1,1,0,2025-12-22 00:00:00+00:00,True
2025-12-23 20:00:00+00:00,1,1,1,0,2025-12-23 16:00:00+00:00,True
2025-12-24 16:00:00+00:00,1,1,1,0,2025-12-24 12:00:00+00:00,True
2025-12-26 08:00:00+00:00,1,1,1,0,2025-12-26 04:00:00+00:00,True
2025-12-26 16:00:00+00:00,1,1,1,0,2025-12-26 12:00:00+00:00,True
2025-12-27 16:00:00+00:00,1,1,1,0,2025-12-27 12:00:00+00:00,True
2025-12-28 12:00:00+00:00,1,1,1,0,2025-12-28 08:00:00+00:00,True
2025-12-30 00:00:00+00:00,1,1,1,0,2025-12-29 20:00:00+00:00,True
2025-12-30 16:00:00+00:00,1,1,1,0,2025-12-30 12:00:00+00:00,True
2025-12-31 08:00:00+00:00,1,1,1,0,2025-12-31 04:00:00+00:00,True
2025-12-31 12:00:00+00:00,1,1,1,0,2025-12-31 08:00:00+00:00,True
2026-01-02 00:00:00+00:00,1,1,1,0,2026-01-01 20:00:00+00:00,True
2026-01-02 08:00:00+00:00,1,1,1,0,2026-01-02 04:00:00+00:00,True
2026-01-05 04:00:00+00:00,1,1,1,0,2026-01-05 00:00:00+00:00,True
2026-01-07 20:00:00+00:00,1,1,1,0,2026-01-07 16:00:00+00:00,True
2026-01-08 00:00:00+00:00,1,1,1,0,2026-01-07 20:00:00+00:00,True
2026-01-09 12:00:00+00:00,1,1,1,0,2026-01-09 08:00:00+00:00,True
2026-01-12 12:00:00+00:00,1,1,1,0,2026-01-12 08:00:00+00:00,True
2026-01-12 16:00:00+00:00,1,1,1,0,2026-01-12 12:00:00+00:00,True
2026-01-13 08:00:00+00:00,1,1,1,0,2026-01-13 04:00:00+00:00,True
2026-01-14 16:00:00+00:00,1,1,1,0,2026-01-14 12:00:00+00:00,True
2026-01-14 20:00:00+00:00,1,1,1,0,2026-01-14 16:00:00+00:00,True
2026-01-16 00:00:00+00:00,1,1,1,0,2026-01-15 20:00:00+00:00,True
2026-01-16 12:00:00+00:00,1,1,1,0,2026-01-16 08:00:00+00:00,True
2026-01-17 04:00:00+00:00,1,1,1,0,2026-01-17 00:00:00+00:00,True
2026-01-17 08:00:00+00:00,1,1,1,0,2026-01-17 04:00:00+00:00,True
2026-01-17 12:00:00+00:00,1,1,1,0,2026-01-17 08:00:00+00:00,True
2026-01-17 16:00:00+00:00,1,1,1,0,2026-01-17 12:00:00+00:00,True
2026-01-18 12:00:00+00:00,1,1,1,0,2026-01-18 08:00:00+00:00,True
2026-01-19 16:00:00+00:00,1,1,1,0,2026-01-19 12:00:00+00:00,True
2026-01-19 20:00:00+00:00,1,1,1,0,2026-01-19 16:00:00+00:00,True
2026-01-20 00:00:00+00:00,1,1,1,0,2026-01-19 20:00:00+00:00,True
2026-01-20 04:00:00+00:00,1,1,1,0,2026-01-20 00:00:00+00:00,True
2026-01-21 04:00:00+00:00,1,1,1,0,2026-01-21 00:00:00+00:00,True
2026-01-21 12:00:00+00:00,1,1,1,0,2026-01-21 08:00:00+00:00,True
2026-01-22 08:00:00+00:00,1,1,1,0,2026-01-22 04:00:00+00:00,True
2026-01-22 12:00:00+00:00,1,1,1,0,2026-01-22 08:00:00+00:00,True
2026-01-22 20:00:00+00:00,1,1,1,0,2026-01-22 16:00:00+00:00,True
2026-01-23 08:00:00+00:00,1,1,1,0,2026-01-23 04:00:00+00:00,True
2026-01-24 08:00:00+00:00,1,1,1,0,2026-01-24 04:00:00+00:00,True
2026-01-25 00:00:00+00:00,1,1,1,0,2026-01-24 20:00:00+00:00,True
2026-01-26 20:00:00+00:00,1,1,1,0,2026-01-26 16:00:00+00:00,True
2026-01-27 00:00:00+00:00,1,1,1,0,2026-01-26 20:00:00+00:00,True
2026-01-27 04:00:00+00:00,1,1,1,0,2026-01-27 00:00:00+00:00,True
2026-01-29 00:00:00+00:00,1,1,1,0,2026-01-28 20:00:00+00:00,True
2026-01-31 00:00:00+00:00,1,1,1,0,2026-01-30 20:00:00+00:00,True
2026-02-01 16:00:00+00:00,1,1,1,0,2026-02-01 12:00:00+00:00,True
2026-02-03 04:00:00+00:00,1,1,1,0,2026-02-03 00:00:00+00:00,True
2026-02-03 08:00:00+00:00,1,1,1,0,2026-02-03 04:00:00+00:00,True
2026-02-03 16:00:00+00:00,1,1,1,0,2026-02-03 12:00:00+00:00,True
2026-02-04 12:00:00+00:00,1,1,1,0,2026-02-04 08:00:00+00:00,True
2026-02-05 00:00:00+00:00,1,1,1,0,2026-02-04 20:00:00+00:00,True
2026-02-06 08:00:00+00:00,1,1,1,0,2026-02-06 04:00:00+00:00,True
