symbol,variant,candles,trades,profit_factor,expectancy_r,win_rate,total_return_pct,max_drawdown_pct,longs,shorts,filled,expired
BUSDT,1h_d3_e24,2880,30,1.052362889420437,0.0569969791161843,36.666666666666664,2.1676326623065734,-14.662852938670055,12,18,30,20
BUSDT,1h_d4_e24,2880,17,1.001762897263872,0.02192854187035904,35.294117647058826,0.0422295384622462,-9.038943457554815,7,10,17,12
BUSDT,15m_d3_e24,11520,86,0.6855643883021082,-0.26355634547441137,27.906976744186046,-38.56402131281009,-47.36944225915826,38,48,86,49
BUSDT,15m_d4_e24,11520,28,0.7204447025612198,-0.209456885192803,28.571428571428573,-12.014601249692891,-19.599490343958767,12,16,28,29
BUSDT,15m_d12_e96,11520,0,,,,,,0,0,0,0
BUSDT,15m_d16_e96,11520,0,,,,,,0,0,0,0
GUSDT,1h_d3_e24,2880,35,0.4523896597761719,-0.46570534526313695,20.0,-28.681001777603598,-28.998585142534473,11,24,35,14
GUSDT,1h_d4_e24,2880,8,1.7890064850299534,0.4437068081813622,50.0,6.932124586726474,-5.498945639879665,3,5,8,9
GUSDT,15m_d3_e24,11520,60,0.5980910443474898,-0.3368916918913713,26.666666666666668,-34.84799521291318,-42.23885357049223,25,35,60,52
GUSDT,15m_d4_e24,11520,28,0.9047826946780693,-0.06992152037789764,35.714285714285715,-4.062528936964826,-17.403802926701335,11,17,28,31
GUSDT,15m_d12_e96,11520,0,,,,,,0,0,0,0
GUSDT,15m_d16_e96,11520,0,,,,,,0,0,0,0
ADAUSDT,1h_d3_e24,2880,30,1.5062009080231313,0.34458101950803527,46.666666666666664,23.327975320366654,-11.448822423795177,12,18,31,17
ADAUSDT,1h_d4_e24,2880,15,1.16611932113754,0.13575328118556015,40.0,3.4645952015081916,-11.040295708678926,10,5,15,7
ADAUSDT,15m_d3_e24,11520,99,1.1049347225563517,0.08819743395982324,40.4040404040404,13.700155121529667,-20.554173978462227,55,44,99,57
ADAUSDT,15m_d4_e24,11520,41,0.6676889889154698,-0.2610889579210357,29.26829268292683,-20.648887652718674,-22.351745371935575,28,13,41,30
ADAUSDT,15m_d12_e96,11520,0,,,,,,0,0,0,0
ADAUSDT,15m_d16_e96,11520,0,,,,,,0,0,0,0
CCUSDT,1h_d3_e24,2880,26,0.6145477067782577,-0.3076818356331052,26.923076923076923,-15.66253450706001,-23.68851608342529,16,10,26,14
CCUSDT,1h_d4_e24,2880,19,1.4839240540126926,0.330411992656965,47.36842105263158,12.30887342013709,-9.497475353887468,5,14,19,13
CCUSDT,15m_d3_e24,11520,62,1.0470736718808407,0.06296746610038145,40.32258064516129,4.410059704450986,-15.83537554722688,26,36,62,47
CCUSDT,15m_d4_e24,11520,26,0.6545962901073448,-0.24461143497853993,30.76923076923077,-14.350219476040992,-19.037290124120727,13,13,26,24
CCUSDT,15m_d12_e96,11520,0,,,,,,0,0,0,1
CCUSDT,15m_d16_e96,11520,0,,,,,,0,0,0,0
JSTUSDT,1h_d3_e24,2880,35,0.953557246585408,-0.015798168050397854,37.142857142857146,-2.1286515703279107,-13.72740845601516,22,13,36,17
JSTUSDT,1h_d4_e24,2880,12,1.223237151257401,0.17083141501927335,41.666666666666664,3.6107636498049045,-8.68897899606243,9,3,12,14
JSTUSDT,15m_d3_e24,11520,50,0.7809522573416062,-0.1379043019247432,36.0,-15.996637257774026,-21.10216293966255,28,22,50,36
JSTUSDT,15m_d4_e24,11520,21,1.463959269905247,0.3713405946598819,52.38095238095238,13.46404691551819,-11.26498054247801,8,13,21,24
JSTUSDT,15m_d12_e96,11520,0,,,,,,0,0,0,0
JSTUSDT,15m_d16_e96,11520,0,,,,,,0,0,0,0
ZILUSDT,1h_d3_e24,2880,24,1.446010049494282,0.3015943904242244,45.833333333333336,14.241172849973506,-7.707260699664745,12,12,24,17
ZILUSDT,1h_d4_e24,2880,19,1.2865531192973554,0.20241853788285366,42.10526315789474,6.435410797279806,-10.115278414612265,7,12,20,14
ZILUSDT,15m_d3_e24,11520,66,0.7446157145896642,-0.20466702037957882,31.818181818181817,-25.821109802799715,-30.053551291403508,28,38,66,39
ZILUSDT,15m_d4_e24,11520,20,2.2691309605201058,0.6838306886130207,60.0,30.02619347873019,-7.7519715684235715,11,9,20,27
ZILUSDT,15m_d12_e96,11520,0,,,,,,0,0,0,0
ZILUSDT,15m_d16_e96,11520,0,,,,,,0,0,0,0
ROBOUSDT,1h_d3_e24,2880,32,0.8159602787462463,-0.11190509916987167,31.25,-8.088215553644673,-17.672721572308607,15,17,32,19
ROBOUSDT,1h_d4_e24,2880,15,0.6486451233987834,-0.26185354199358124,26.666666666666668,-8.07042137039151,-15.279667621861378,7,8,15,9
ROBOUSDT,15m_d3_e24,11520,71,1.0854729710996922,0.08470979972560176,39.436619718309856,9.213601592672216,-25.523124643215006,31,40,71,42
ROBOUSDT,15m_d4_e24,11520,26,1.074840195769437,0.075922935900243,38.46153846153846,2.8444777161579227,-16.977099439008946,13,13,26,27
ROBOUSDT,15m_d12_e96,11520,0,,,,,,0,0,0,0
ROBOUSDT,15m_d16_e96,11520,0,,,,,,0,0,0,0
GUNUSDT,1h_d3_e24,2880,35,0.8240898517848179,-0.09963007730378715,31.428571428571427,-8.01909071915049,-19.346395921614263,21,14,35,17
GUNUSDT,1h_d4_e24,2880,17,1.7302644701766154,0.4002785618238931,47.05882352941177,13.670610536921357,-10.448165390939945,11,6,17,4
GUNUSDT,15m_d3_e24,11520,91,0.7295713094577737,-0.2074230086267373,30.76923076923077,-34.19131142827548,-47.316204718271536,46,45,91,60
GUNUSDT,15m_d4_e24,11520,32,0.7389877996955371,-0.17787254084935278,31.25,-11.94866779295789,-19.905746909740834,16,16,32,24
GUNUSDT,15m_d12_e96,11520,0,,,,,,0,0,0,0
GUNUSDT,15m_d16_e96,11520,0,,,,,,0,0,0,0
KAVAUSDT,1h_d3_e24,2880,22,0.5923305688471433,-0.3195844860265559,27.272727272727273,-13.889321218567385,-20.48718773439032,6,16,22,7
KAVAUSDT,1h_d4_e24,2880,16,1.0311574319368566,0.04335909618761152,37.5,0.696092772159207,-9.315211485872691,8,8,16,1
KAVAUSDT,15m_d3_e24,11520,52,0.6202893601717757,-0.2983461664421675,30.76923076923077,-27.90586272798693,-34.24275603539296,30,22,52,33
KAVAUSDT,15m_d4_e24,11520,24,0.6224619399122426,-0.32128678840738173,29.166666666666668,-14.766526615814236,-21.87111969993209,8,16,24,16
KAVAUSDT,15m_d12_e96,11520,0,,,,,,0,0,0,0
KAVAUSDT,15m_d16_e96,11520,0,,,,,,0,0,0,0
TRXUSDT,1h_d3_e24,2880,12,0.2842178438099602,-0.8519090866698962,16.666666666666668,-17.198031020370287,-21.43119586482051,4,8,12,12
TRXUSDT,1h_d4_e24,2880,8,0.4997063023998007,-0.6533467770471946,25.0,-7.387872810830665,-10.844611781527815,2,6,8,6
TRXUSDT,15m_d3_e24,11520,22,0.5949460786291596,-0.2890147973371084,36.36363636363637,-13.209249440946191,-23.028560635321938,13,9,22,24
TRXUSDT,15m_d4_e24,11520,20,0.5912041007787392,-0.5950528027984536,30.0,-13.521833242136106,-17.99694109059663,10,10,20,18
TRXUSDT,15m_d12_e96,11520,0,,,,,,0,0,0,0
TRXUSDT,15m_d16_e96,11520,0,,,,,,0,0,0,0
AAVEUSDT,1h_d3_e24,2880,33,0.9913500229734925,0.01582506924071175,36.36363636363637,-0.3850530454181378,-17.083703905479723,14,19,33,17
AAVEUSDT,1h_d4_e24,2880,23,0.9488693391392878,-0.015532401241028292,34.78260869565217,-1.6650052824129236,-15.341396161993636,11,12,23,16
AAVEUSDT,15m_d3_e24,11520,108,1.2650970376155857,0.20269619282166673,44.44444444444444,47.265829638477676,-15.671376054995795,61,47,108,71
AAVEUSDT,15m_d4_e24,11520,59,1.3460086670415605,0.24980196444256295,45.76271186440678,30.32863994617545,-13.74062958629242,29,30,59,43
AAVEUSDT,15m_d12_e96,11520,0,,,,,,0,0,0,0
AAVEUSDT,15m_d16_e96,11520,0,,,,,,0,0,0,0
VELVETUSDT,1h_d3_e24,2880,34,0.6820181723429509,-0.2214532562457202,26.470588235294116,-15.022047014564798,-25.21197880124233,13,21,34,17
VELVETUSDT,1h_d4_e24,2880,18,1.506066838164087,0.32133934814065584,44.44444444444444,11.34149811498295,-9.985409913902837,8,10,18,9
VELVETUSDT,15m_d3_e24,11520,159,1.0671987791902757,0.06441452238786304,37.735849056603776,14.463316089083754,-30.607594464612585,76,83,159,87
VELVETUSDT,15m_d4_e24,11520,74,0.9141226496463261,-0.040276073865387715,33.78378378378378,-8.615348927846512,-16.326087531487758,28,46,74,47
VELVETUSDT,15m_d12_e96,11520,0,,,,,,0,0,0,0
VELVETUSDT,15m_d16_e96,11520,0,,,,,,0,0,0,0
ENSOUSDT,1h_d3_e24,2880,31,0.5012171487425201,-0.39449809882905273,22.580645161290324,-22.65144177883185,-27.249265097845992,12,19,32,21
ENSOUSDT,1h_d4_e24,2880,22,0.2906090488491589,-0.6529686309233814,13.636363636363637,-25.471363957619708,-26.638897456202166,8,14,22,11
ENSOUSDT,15m_d3_e24,11520,97,0.8341175979102255,-0.09687204250703872,34.02061855670103,-20.88562518579303,-36.13173804000419,52,45,97,71
ENSOUSDT,15m_d4_e24,11520,47,1.659009095116521,0.4249161164707568,51.06382978723404,47.54080302303119,-12.553825625945118,21,26,47,48
ENSOUSDT,15m_d12_e96,11520,0,,,,,,0,0,0,0
ENSOUSDT,15m_d16_e96,11520,0,,,,,,0,0,0,0
ALLOUSDT,1h_d3_e24,2880,43,1.222124963474753,0.1611641882209171,39.53488372093023,12.732164935850632,-18.34042841256314,21,22,43,19
ALLOUSDT,1h_d4_e24,2880,17,1.36527013876245,0.2245198270396698,41.1764705882353,7.1282110305151525,-11.975161791212914,8,9,17,14
ALLOUSDT,15m_d3_e24,11520,140,1.3464234235145103,0.232097693783871,43.57142857142857,79.35494480673225,-18.205208881664994,80,60,140,92
ALLOUSDT,15m_d4_e24,11520,67,1.208138369511849,0.1804363593717219,41.791044776119406,23.474543800096036,-14.258376660282735,36,31,67,65
ALLOUSDT,15m_d12_e96,11520,0,,,,,,0,0,0,0
ALLOUSDT,15m_d16_e96,11520,0,,,,,,0,0,0,0
AKTUSDT,1h_d3_e24,2880,33,0.5554105811204211,-0.3430265059713126,24.242424242424242,-21.215374161157563,-25.904540654531672,22,11,33,24
AKTUSDT,1h_d4_e24,2880,8,1.0878787727179797,0.08059514790456893,37.5,0.9500451650230168,-6.340008071428335,4,4,8,14
AKTUSDT,15m_d3_e24,11520,71,0.8719061304357275,-0.0683342106903303,35.2112676056338,-14.469913911931243,-33.06293642719465,34,37,71,57
AKTUSDT,15m_d4_e24,11520,29,1.3494610728013137,0.23719088933172924,44.827586206896555,13.12537219822385,-13.59914144643169,14,15,29,34
AKTUSDT,15m_d12_e96,11520,0,,,,,,0,0,0,0
AKTUSDT,15m_d16_e96,11520,0,,,,,,0,0,0,0
TUSDT,1h_d3_e24,2880,19,1.6726318269435732,0.3809259442225913,47.36842105263158,14.537425326226948,-7.798472345972517,11,8,19,19
TUSDT,1h_d4_e24,2880,9,1.4740125703336502,0.30093540631626325,44.44444444444444,5.134715659625688,-8.535287276584336,7,2,9,9
TUSDT,15m_d3_e24,11520,69,0.8089230374146861,-0.14153258064731863,33.333333333333336,-19.63157416467417,-31.105301100713596,38,31,69,44
TUSDT,15m_d4_e24,11520,28,1.5932316043527694,0.3708103966349022,50.0,21.316435165332926,-12.173995588557062,17,11,28,18
TUSDT,15m_d12_e96,11520,0,,,,,,0,0,0,0
TUSDT,15m_d16_e96,11520,0,,,,,,0,0,0,0
ATUSDT,1h_d3_e24,2880,20,0.9518911389860562,-0.01335583431962345,35.0,-1.3725895177657876,-10.166635417286738,7,13,20,14
