timestamp_ms,datetime_utc,open,high,low,close,base_volume,quote_volume
1619827200000,2021-05-01T00:00:00+00:00,57683.5,58062.5,57479,57947.5,547.947,31658615.184
1619828100000,2021-05-01T00:15:00+00:00,57947.5,58061.5,57777,58015,450.494,26105108.5165
1619829000000,2021-05-01T00:30:00+00:00,58015,58023.5,57774,57812.5,474.677,27472944.6695
1619829900000,2021-05-01T00:45:00+00:00,57812.5,57900,57657,57810,578.639,33439775.91
1619830800000,2021-05-01T01:00:00+00:00,57810,57812.5,57524,57653,613.698,35364120.0385
1619831700000,2021-05-01T01:15:00+00:00,57653,57943.5,57653,57838,593.257,34288889.9055
1619832600000,2021-05-01T01:30:00+00:00,57838,58303.5,57742.5,58214.5,787.235,45629920.358
1619833500000,2021-05-01T01:45:00+00:00,58214.5,58485.5,58117,58458,1402.388,81794812.1595
1619834400000,2021-05-01T02:00:00+00:00,58458,58460.5,58176.5,58247,1136.123,66237947.682
1619835300000,2021-05-01T02:15:00+00:00,58247,58363.5,58233,58336.5,1145.153,66763433.8675
1619836200000,2021-05-01T02:30:00+00:00,58336.5,58376.5,58191,58199,1023.745,59677164.481
1619837100000,2021-05-01T02:45:00+00:00,58199,58201.5,57976,58139,661.142,38425837.4625
1619838000000,2021-05-01T03:00:00+00:00,58139,58164.5,58067.5,58101,631.836,36724360.258
1619838900000,2021-05-01T03:15:00+00:00,58101,58272,58099,58238,685.77,39915880.4235
1619839800000,2021-05-01T03:30:00+00:00,58238,58243,58105.5,58180,634.782,36945530.559
1619840700000,2021-05-01T03:45:00+00:00,58180,58222.5,58153,58212.5,470.141,27360127.5475
1619841600000,2021-05-01T04:00:00+00:00,58212.5,58277.5,58064,58222.5,496.355,28875679.2775
1619842500000,2021-05-01T04:15:00+00:00,58222.5,58243,58014,58062,472.665,27481623.246
1619843400000,2021-05-01T04:30:00+00:00,58062,58066,57741.5,57916,491.378,28449900.4565
1619844300000,2021-05-01T04:45:00+00:00,57916,58129,57837,58114,460.714,26720091.665
1619845200000,2021-05-01T05:00:00+00:00,58114,58146.5,57938.5,58078,489.58,28396450.3425
1619846100000,2021-05-01T05:15:00+00:00,58078,58462.5,58012.5,58247.5,631.77,36813153.3145
1619847000000,2021-05-01T05:30:00+00:00,58247.5,58359,58240,58300,498.115,29041392.9745
1619847900000,2021-05-01T05:45:00+00:00,58300,58307.5,58089,58186.5,607.957,35376982.8225
1619848800000,2021-05-01T06:00:00+00:00,58186.5,58186.5,58011.5,58041.5,624.394,36248791.571
1619849700000,2021-05-01T06:15:00+00:00,58041.5,58269.5,58035,58225.5,634.359,36877348.0715
1619850600000,2021-05-01T06:30:00+00:00,58225.5,58226,58025.5,58029.5,747.633,43458614.532
1619851500000,2021-05-01T06:45:00+00:00,58029.5,58082.5,57878,57940.5,1271.028,73731480.0705
1619852400000,2021-05-01T07:00:00+00:00,57940.5,58040,57752.5,57770,1237.066,71646536.5325
1619853300000,2021-05-01T07:15:00+00:00,57770,58018.5,57760,57926.5,1342.957,77808233.9505
1619854200000,2021-05-01T07:30:00+00:00,57926.5,58078,57850,57887,1083.905,62817727.7645
1619855100000,2021-05-01T07:45:00+00:00,57887,57945,57647.5,57759.5,614.002,35522118.642
1619856000000,2021-05-01T08:00:00+00:00,57759.5,57973,57759.5,57875,657.457,38049775.559
1619856900000,2021-05-01T08:15:00+00:00,57875,57910.5,57763.5,57861,625.715,36194343.9215
1619857800000,2021-05-01T08:30:00+00:00,57861,57861,57560,57613,585.404,33783494.52
1619858700000,2021-05-01T08:45:00+00:00,57613,57685,57527,57527,435.003,25060262.1575
1619859600000,2021-05-01T09:00:00+00:00,57527,57531.5,57207.5,57391.5,581.733,33381371.371
1619860500000,2021-05-01T09:15:00+00:00,57391.5,57674,57309,57589,414.091,23808071.0505
1619861400000,2021-05-01T09:30:00+00:00,57589,57935,57588.5,57797.5,634.166,36643551.7505
1619862300000,2021-05-01T09:45:00+00:00,57797.5,57801.5,57429,57565.5,1271.254,73219817.6765
1619863200000,2021-05-01T10:00:00+00:00,57565.5,57569,57404.5,57462.5,1316.361,75681901.6685
1619864100000,2021-05-01T10:15:00+00:00,57462.5,57570.5,57436,57570.5,1298.631,74669237.3855
1619865000000,2021-05-01T10:30:00+00:00,57570.5,57720,57565,57601,1310.936,75571029.5865
