timestamp_ms,datetime_utc,open,high,low,close,base_volume,quote_volume
1727740800000,2024-10-01T00:00:00+00:00,63309.2,63483.2,63149,63189.2,3239.08,205028258.1667
1727741700000,2024-10-01T00:15:00+00:00,63189.2,63356.4,63000,63334.1,2531.237,159866447.3126
1727742600000,2024-10-01T00:30:00+00:00,63334.1,63415.7,63231.4,63398,1354.109,85756487.8432
1727743500000,2024-10-01T00:45:00+00:00,63398,63600.2,63385.9,63512.2,1551.352,98500341.4244
1727744400000,2024-10-01T01:00:00+00:00,63512.2,63620,63409.4,63488.6,3288.695,208839867.1447
1727745300000,2024-10-01T01:15:00+00:00,63488.6,63571.6,63450,63559.1,681.227,43258193.897
1727746200000,2024-10-01T01:30:00+00:00,63559.1,63591.8,63520,63556.7,376.074,23903279.0123
1727747100000,2024-10-01T01:45:00+00:00,63556.7,63556.7,63400,63447.5,1045.346,66328286.0445
1727748000000,2024-10-01T02:00:00+00:00,63447.5,63447.5,63185.2,63214.9,1390.92,88055903.3987
1727748900000,2024-10-01T02:15:00+00:00,63214.9,63361.9,63169.3,63318.4,1191.589,75418692.8692
1727749800000,2024-10-01T02:30:00+00:00,63318.4,63390.2,63307.9,63330.3,504.886,31986331.8599
1727750700000,2024-10-01T02:45:00+00:00,63330.3,63439.5,63261,63422,761.719,48260712.478
1727751600000,2024-10-01T03:00:00+00:00,63422,63600.2,63412.1,63598.9,1470.724,93446352.1242
1727752500000,2024-10-01T03:15:00+00:00,63598.9,63683.8,63511,63523.4,1509.923,96038289.0097
1727753400000,2024-10-01T03:30:00+00:00,63523.4,63723.2,63523,63718.8,765.324,48706420.0061
1727754300000,2024-10-01T03:45:00+00:00,63718.8,63732.3,63652,63707.2,907.804,57823950.3152
1727755200000,2024-10-01T04:00:00+00:00,63707.2,63825.3,63627.6,63650,2322.219,148005039.2827
1727756100000,2024-10-01T04:15:00+00:00,63650,63768.5,63650,63763.2,767.164,48886786.0233
1727757000000,2024-10-01T04:30:00+00:00,63763.2,63850,63747.6,63784.9,1050.594,67019791.099
1727757900000,2024-10-01T04:45:00+00:00,63784.9,63838,63750,63836.8,543.295,34658288.8252
1727758800000,2024-10-01T05:00:00+00:00,63836.8,63872.2,63693.5,63730.9,1141.168,72781718.8314
1727759700000,2024-10-01T05:15:00+00:00,63730.9,63768.3,63659,63697.2,584.603,37243706.9616
1727760600000,2024-10-01T05:30:00+00:00,63697.2,63732.7,63658.9,63680,489.827,31197304.4391
1727761500000,2024-10-01T05:45:00+00:00,63680,63738.5,63677.7,63734.1,254.627,16224291.9437
1727762400000,2024-10-01T06:00:00+00:00,63734.1,63899.3,63731.3,63859,1065.319,68008202.3848
1727763300000,2024-10-01T06:15:00+00:00,63859,64026,63858.3,63953.7,2630.542,168220453.1847
1727764200000,2024-10-01T06:30:00+00:00,63953.7,63999,63878.3,63889.8,895.111,57236592.3034
1727765100000,2024-10-01T06:45:00+00:00,63889.8,64070,63889.8,64000.3,1073.12,68689639.5268
1727766000000,2024-10-01T07:00:00+00:00,64000.3,64061.5,63916.9,63930.1,1818.182,116351425.1979
1727766900000,2024-10-01T07:15:00+00:00,63930.1,64012.2,63895.9,63982,817.871,52302643.5146
1727767800000,2024-10-01T07:30:00+00:00,63982,64097.6,63930.2,64064,1143.15,73224743.4954
1727768700000,2024-10-01T07:45:00+00:00,64064,64070.6,63961,64017.7,538.225,34451411.2798
1727769600000,2024-10-01T08:00:00+00:00,64017.7,64070.6,63920.2,63926.6,873.791,55911996.6184
1727770500000,2024-10-01T08:15:00+00:00,63926.6,63974.9,63895,63926.5,1026.865,65633346.2987
1727771400000,2024-10-01T08:30:00+00:00,63926.5,63964.3,63842.3,63850.3,773.005,49387775.5854
1727772300000,2024-10-01T08:45:00+00:00,63850.3,63939.4,63810.1,63923.7,876.417,55974294.1439
1727773200000,2024-10-01T09:00:00+00:00,63923.7,64070.1,63900.1,64048.8,1230.073,78746339.063
1727774100000,2024-10-01T09:15:00+00:00,64048.8,64057.9,63966,64026,779.247,49883976.5821
1727775000000,2024-10-01T09:30:00+00:00,64026,64026.1,63915.3,63915.3,667.585,42697943.9953
1727775900000,2024-10-01T09:45:00+00:00,63915.3,63935.2,63834,63834.2,654.635,41829851.1116
1727776800000,2024-10-01T10:00:00+00:00,63834.2,63867.1,63700,63734.3,2990.78,190692288.4015
1727777700000,2024-10-01T10:15:00+00:00,63734.3,63844,63725.3,63825.2,1760.819,112313599.9261
1727778600000,2024-10-01T10:30:00+00:00,63825.2,63883.6,63782,63850.8,438.735,28008991.3095
1727779500000,2024-10-01T10:45:00+00:00,63850.8,63917.8,63850.8,63884.7,615.41,39318370.495
1727780400000,2024-10-01T11:00:00+00:00,63884.7,63951.1,63876.1,63902.1,737.284,47128919.0438
1727781300000,2024-10-01T11:15:00+00:00,63902.1,63909.9,63791.1,63797.4,647.932,41356356.7449
1727782200000,2024-10-01T11:30:00+00:00,63797.4,63818.2,63720.9,63762.3,976.693,62260867.0752
1727783100000,2024-10-01T11:45:00+00:00,63762.3,63823.8,63694.8,63705,1985.393,126523841.9222
1727784000000,2024-10-01T12:00:00+00:00,63705,63767.7,63657,63747.2,1401.777,89316040.4207
1727784900000,2024-10-01T12:15:00+00:00,63747.2,63784.2,63683.6,63750.3,1370.691,87382370.661
1727785800000,2024-10-01T12:30:00+00:00,63750.3,63750.3,63584.3,63593.7,1225.685,78041733.0672
1727786700000,2024-10-01T12:45:00+00:00,63593.7,63694,63555,63650,2430.486,154621750.7722
1727787600000,2024-10-01T13:00:00+00:00,63650,63666.2,63480,63504.2,1575.326,100132601.7304
1727788500000,2024-10-01T13:15:00+00:00,63504.2,63523.1,63357,63372.2,3195.765,202742357.9859
1727789400000,2024-10-01T13:30:00+00:00,63372.2,63432.1,62500.7,62762.4,13663.34,859069322.8339
1727790300000,2024-10-01T13:45:00+00:00,62762.4,62941,62504,62839.2,10305.631,646148719.5299
1727791200000,2024-10-01T14:00:00+00:00,62839.2,63068.2,62533.6,62688.9,11356.83,713155171.3903
1727792100000,2024-10-01T14:15:00+00:00,62688.9,63030.4,62581.8,62796.7,5875.906,369135336.6706
1727793000000,2024-10-01T14:30:00+00:00,62796.7,62920.3,62415.9,62779.5,7090.978,444486190.6485
1727793900000,2024-10-01T14:45:00+00:00,62779.5,62816,62451.6,62590.1,8911.124,557662103.2953
1727794800000,2024-10-01T15:00:00+00:00,62590.1,62684,61807.6,62156.8,15929.973,988894117.1302
1727795700000,2024-10-01T15:15:00+00:00,62156.8,62369.4,62038,62360.1,7046.777,438393500.3929
1727796600000,2024-10-01T15:30:00+00:00,62360.1,62792,62330.1,62671.9,8444.628,528331738.8315
1727797500000,2024-10-01T15:45:00+00:00,62671.9,62750.2,62600,62613.8,3926.93,246111061.8521
1727798400000,2024-10-01T16:00:00+00:00,62613.8,62763,62530.2,62539.5,2624.407,164354006.0147
1727799300000,2024-10-01T16:15:00+00:00,62539.5,62608.2,62150,62311.3,4778.875,298169191.887
1727800200000,2024-10-01T16:30:00+00:00,62311.3,62351.6,61902.8,62029.5,9313.613,579048290.9389
1727801100000,2024-10-01T16:45:00+00:00,62029.5,62506,61901,62432.8,7483.679,465414246.9758
1727802000000,2024-10-01T17:00:00+00:00,62432.8,62432.8,61944,61959.1,3592.456,223279043.9689
1727802900000,2024-10-01T17:15:00+00:00,61959.1,61965.5,61050,61532.4,14927.331,917171467.125
1727803800000,2024-10-01T17:30:00+00:00,61532.4,61828.5,61493.6,61799.9,5254.294,324050298.1379
1727804700000,2024-10-01T17:45:00+00:00,61799.9,62218.4,61755.8,62143.1,7291.508,452044875.8728
1727805600000,2024-10-01T18:00:00+00:00,62143.1,62374,62044.4,62284,6563.202,408445388.3553
1727806500000,2024-10-01T18:15:00+00:00,62284,62354.7,62109.4,62326.6,2575.996,160278432.9351
1727807400000,2024-10-01T18:30:00+00:00,62326.6,62426.8,62001,62009.8,3609.188,224429209.3558
1727808300000,2024-10-01T18:45:00+00:00,62009.8,62043.7,61845.5,61978.7,2717.191,168339997.372
1727809200000,2024-10-01T19:00:00+00:00,61978.7,61978.7,61762.1,61778.7,1430.169,88482867.068
1727810100000,2024-10-01T19:15:00+00:00,61778.7,62079.7,61600,62044.9,2824.75,174704712.4098
1727811000000,2024-10-01T19:30:00+00:00,62044.9,62092,61811.7,61859,2106.62,130515332.4501
1727811900000,2024-10-01T19:45:00+00:00,61859,61873.5,61681.2,61738.6,1942.224,119994118.8523
1727812800000,2024-10-01T20:00:00+00:00,61738.6,61752.2,61159.7,61304,9725.832,597040665.0573
1727813700000,2024-10-01T20:15:00+00:00,61304,61385.5,60566.6,60725.9,12848.905,783099075.7394
1727814600000,2024-10-01T20:30:00+00:00,60725.9,60912.2,60136.7,60598.2,13461.526,814944965.4766
1727815500000,2024-10-01T20:45:00+00:00,60598.2,60850.2,60356.3,60791.1,5704.008,346036677.9535
1727816400000,2024-10-01T21:00:00+00:00,60791.1,60937,60642.9,60935,4008.511,243823373.8703
1727817300000,2024-10-01T21:15:00+00:00,60935,60936.8,60724.4,60859.9,1459.39,88776193.7263
1727818200000,2024-10-01T21:30:00+00:00,60859.9,60941.5,60717.4,60918.5,1815.487,110494607.0224
1727819100000,2024-10-01T21:45:00+00:00,60918.5,61207.1,60918.5,61131.2,4486.679,274133565.4134
1727820000000,2024-10-01T22:00:00+00:00,61131.2,61131.5,60772.7,60873,2929.443,178386381.5877
1727820900000,2024-10-01T22:15:00+00:00,60873,60966.8,60758.9,60826.7,1338.214,81431459.9488
1727821800000,2024-10-01T22:30:00+00:00,60826.7,60848.9,60643.5,60659.9,1790.497,108709779.841
1727822700000,2024-10-01T22:45:00+00:00,60659.9,60818.7,60603,60739.9,1579.084,95878700.0472
1727823600000,2024-10-01T23:00:00+00:00,60739.9,60860.2,60629.9,60770.1,1176.447,71468840.9538
1727824500000,2024-10-01T23:15:00+00:00,60770.1,60877.4,60676,60677.9,1518.688,92319348.3372
1727825400000,2024-10-01T23:30:00+00:00,60677.9,61014.4,60655.5,60966.3,3017.417,183784550.9368
1727826300000,2024-10-01T23:45:00+00:00,60966.3,60966.9,60790,60790,1235.634,75240962.6585
1727827200000,2024-10-02T00:00:00+00:00,60790,60947.6,60746.2,60824.8,2221.095,135122286.3805
1727828100000,2024-10-02T00:15:00+00:00,60824.8,61040,60717,60954.2,2760.116,168124355.5336
1727829000000,2024-10-02T00:30:00+00:00,60954.2,61198.6,60931.6,61102,3744.203,228789352.4135
1727829900000,2024-10-02T00:45:00+00:00,61102,61111.2,60950.1,61024.2,1044.344,63736232.7154
1727830800000,2024-10-02T01:00:00+00:00,61024.2,61263.8,60978,61262.4,1419.893,86893154.8082
1727831700000,2024-10-02T01:15:00+00:00,61262.4,61394.8,61173.6,61381,2258.853,138541563.6153
1727832600000,2024-10-02T01:30:00+00:00,61381,61440,61305.8,61357.1,1138.29,69851493.0722
1727833500000,2024-10-02T01:45:00+00:00,61357.1,61507.5,61356,61497.3,1644.369,101041918.0593
1727834400000,2024-10-02T02:00:00+00:00,61497.3,61569.1,61410.5,61514,1078.725,66338835.2732
1727835300000,2024-10-02T02:15:00+00:00,61514,61636.5,61473.9,61607.3,2578.348,158730463.1764
1727836200000,2024-10-02T02:30:00+00:00,61607.3,61692,61550,61638,1262.162,77770351.6531
1727837100000,2024-10-02T02:45:00+00:00,61638,61801.8,61622,61764.4,2404.237,148428637.3088
1727838000000,2024-10-02T03:00:00+00:00,61764.4,61827.8,61670.1,61746.8,1132.392,69926552.2565
1727838900000,2024-10-02T03:15:00+00:00,61746.8,61826.6,61671,61690.6,982.368,60676567.5849
1727839800000,2024-10-02T03:30:00+00:00,61690.6,61859.1,61642,61837.4,1549.398,95672610.885
1727840700000,2024-10-02T03:45:00+00:00,61837.4,61837.5,61720.6,61726.6,748.686,46250206.237
1727841600000,2024-10-02T04:00:00+00:00,61726.6,61726.8,61597.7,61669.1,1650.638,101775209.8082
1727842500000,2024-10-02T04:15:00+00:00,61669.1,61669.5,61468.6,61608,2860.88,176029795.7333
1727843400000,2024-10-02T04:30:00+00:00,61608,61608.3,61419.2,61496.9,1451.083,89251778.2239
1727844300000,2024-10-02T04:45:00+00:00,61496.9,61561.1,61434.6,61473.2,910.638,55999346.4086
1727845200000,2024-10-02T05:00:00+00:00,61473.2,61571.3,61451.9,61492.3,922.978,56798114.9873
1727846100000,2024-10-02T05:15:00+00:00,61492.3,61580.8,61363.4,61425.6,1716.14,105427221.9294
1727847000000,2024-10-02T05:30:00+00:00,61425.6,61474.1,61370.7,61472.1,843.195,51791971.8223
1727847900000,2024-10-02T05:45:00+00:00,61472.1,61474.2,61326.9,61470.1,1177.184,72267912.6001
1727848800000,2024-10-02T06:00:00+00:00,61470.1,61554.8,61340,61540.4,1526.185,93829367.295
1727849700000,2024-10-02T06:15:00+00:00,61540.4,61597.8,61465.2,61575.3,793.165,48802249.8964
1727850600000,2024-10-02T06:30:00+00:00,61575.3,61747.1,61575,61735,1617.284,99744353.0028
1727851500000,2024-10-02T06:45:00+00:00,61735,61763.2,61670.5,61673.1,946.499,58404785.2315
