candidate,symbol,d,entry_time,exit_time,side,r_multiple,pnl
ETH_D3,ETHUSDT,3,2023-04-17 19:00:00+00:00,2023-04-18 01:00:00+00:00,long,-1.1353050015202546,-63.948668801452996
ETH_D3,ETHUSDT,3,2023-04-24 18:00:00+00:00,2023-04-25 22:00:00+00:00,short,-1.079165451121548,-59.40625545636697
ETH_D3,ETHUSDT,3,2023-04-28 13:00:00+00:00,2023-05-01 01:00:00+00:00,long,-1.0724387139845721,-57.76176844916992
ETH_D3,ETHUSDT,3,2023-05-05 01:00:00+00:00,2023-05-05 12:00:00+00:00,short,-1.1158306403951004,-58.80981945771999
ETH_D3,ETHUSDT,3,2023-05-06 12:00:00+00:00,2023-05-06 14:00:00+00:00,long,-1.0630775998280362,-54.779084048744934
ETH_D3,ETHUSDT,3,2023-05-07 08:00:00+00:00,2023-05-07 23:00:00+00:00,long,-1.1310537056977747,-57.04264763983766
ETH_D3,ETHUSDT,3,2023-05-08 12:00:00+00:00,2023-05-08 17:00:00+00:00,long,-1.0944799251960284,-53.949474525529176
ETH_D3,ETHUSDT,3,2023-05-10 04:00:00+00:00,2023-05-10 12:00:00+00:00,short,-1.1963955627380547,-57.682236351087646
ETH_D3,ETHUSDT,3,2023-05-15 18:00:00+00:00,2023-05-15 22:00:00+00:00,long,-1.2385841243984974,-58.28740213802126
ETH_D3,ETHUSDT,3,2023-05-16 16:00:00+00:00,2023-05-17 11:00:00+00:00,short,1.9724097720667757,90.52168699344601
ETH_D3,ETHUSDT,3,2023-05-18 22:00:00+00:00,2023-05-25 01:00:00+00:00,long,-1.047540779420894,-49.97229345070056
ETH_D3,ETHUSDT,3,2023-05-26 01:00:00+00:00,2023-05-26 14:00:00+00:00,long,1.9652669450324098,91.78768206031413
ETH_D3,ETHUSDT,3,2023-05-27 13:00:00+00:00,2023-05-27 14:00:00+00:00,long,1.9022144558607206,92.33481621591662
ETH_D3,ETHUSDT,3,2023-05-27 23:00:00+00:00,2023-05-28 00:00:00+00:00,long,1.9447732182915087,97.992053776941
ETH_D3,ETHUSDT,3,2023-06-03 15:00:00+00:00,2023-06-03 17:00:00+00:00,short,1.8916696365396282,99.02367455219698
ETH_D3,ETHUSDT,3,2023-06-04 18:00:00+00:00,2023-06-05 00:00:00+00:00,short,1.956112463687222,106.27110723331973
ETH_D3,ETHUSDT,3,2023-06-08 14:00:00+00:00,2023-06-10 04:00:00+00:00,short,1.9756750856850815,111.53304323162452
ETH_D3,ETHUSDT,3,2023-06-11 16:00:00+00:00,2023-06-11 17:00:00+00:00,short,-1.4252676329777194,-83.6401082637069
ETH_D3,ETHUSDT,3,2023-06-14 13:00:00+00:00,2023-06-14 17:00:00+00:00,long,-1.2849963389938952,-73.25891226951157
ETH_D3,ETHUSDT,3,2023-06-19 03:00:00+00:00,2023-06-19 16:00:00+00:00,long,-1.131902011133951,-62.87241501075315
ETH_D3,ETHUSDT,3,2023-06-27 15:00:00+00:00,2023-06-27 16:00:00+00:00,long,1.9374400954389062,105.18045031894486
ETH_D3,ETHUSDT,3,2023-06-29 17:00:00+00:00,2023-06-29 20:00:00+00:00,long,1.9242552150169343,108.51254535130748
ETH_D3,ETHUSDT,3,2023-07-02 22:00:00+00:00,2023-07-02 23:00:00+00:00,long,1.9567281900268367,114.590351563607
ETH_D3,ETHUSDT,3,2023-07-04 01:00:00+00:00,2023-07-04 19:00:00+00:00,short,1.9563758275711622,119.05335231252869
ETH_D3,ETHUSDT,3,2023-07-06 04:00:00+00:00,2023-07-06 08:00:00+00:00,long,1.9524930425164,123.46608603785633
ETH_D3,ETHUSDT,3,2023-07-06 11:00:00+00:00,2023-07-06 12:00:00+00:00,long,-1.2686260119401893,-83.35433410541904
ETH_D3,ETHUSDT,3,2023-07-08 22:00:00+00:00,2023-07-09 00:00:00+00:00,short,-1.2592814531355625,-80.64102396570608
ETH_D3,ETHUSDT,3,2023-07-09 14:00:00+00:00,2023-07-10 19:00:00+00:00,long,1.966774279240995,122.77492282502355
ETH_D3,ETHUSDT,3,2023-07-10 22:00:00+00:00,2023-07-11 00:00:00+00:00,long,1.9320822556761472,125.35351521157448
ETH_D3,ETHUSDT,3,2023-07-11 14:00:00+00:00,2023-07-12 06:00:00+00:00,short,-1.1308934023573,-76.20760401825227
ETH_D3,ETHUSDT,3,2023-07-15 23:00:00+00:00,2023-07-16 14:00:00+00:00,short,-1.23901534829707,-81.60517840324633
ETH_D3,ETHUSDT,3,2023-07-17 04:00:00+00:00,2023-07-17 09:00:00+00:00,long,-1.155693477052401,-74.23114456747463
ETH_D3,ETHUSDT,3,2023-07-20 23:00:00+00:00,2023-07-22 23:00:00+00:00,long,-1.190589827658638,-74.70498901655331
ETH_D3,ETHUSDT,3,2023-07-26 01:00:00+00:00,2023-07-26 03:00:00+00:00,short,-1.291252438933835,-79.09192550372332
ETH_D3,ETHUSDT,3,2023-08-04 12:00:00+00:00,2023-08-04 13:00:00+00:00,short,-1.3039835008264502,-77.8090384813765
ETH_D3,ETHUSDT,3,2023-08-04 13:00:00+00:00,2023-08-04 14:00:00+00:00,short,-1.3039835008264502,-75.7798044334788
ETH_D3,ETHUSDT,3,2023-08-08 01:00:00+00:00,2023-08-08 13:00:00+00:00,long,1.927866066871687,109.11430092714937
ETH_D3,ETHUSDT,3,2023-08-10 00:00:00+00:00,2023-08-11 02:00:00+00:00,long,-1.2121003504842291,-71.24819457379282
ETH_D3,ETHUSDT,3,2023-08-12 00:00:00+00:00,2023-08-13 19:00:00+00:00,short,-1.286576345414291,-73.79262622959246
ETH_D3,ETHUSDT,3,2023-08-13 21:00:00+00:00,2023-08-13 22:00:00+00:00,long,-1.7065121475829441,-74.12013732540564
ETH_D3,ETHUSDT,3,2023-08-14 11:00:00+00:00,2023-08-15 19:00:00+00:00,long,-1.1368061020785523,-61.83947022024282
ETH_D3,ETHUSDT,3,2023-08-20 11:00:00+00:00,2023-08-20 20:00:00+00:00,short,-1.3004506317284907,-69.13294863732547
ETH_D3,ETHUSDT,3,2023-08-22 08:00:00+00:00,2023-08-22 11:00:00+00:00,long,-1.4418735891663168,-74.6574815929844
ETH_D3,ETHUSDT,3,2023-08-22 12:00:00+00:00,2023-08-22 13:00:00+00:00,short,1.861058783534842,93.58325721753229
ETH_D3,ETHUSDT,3,2023-08-24 11:00:00+00:00,2023-08-24 14:00:00+00:00,short,1.9326281022444585,100.7993498455404
ETH_D3,ETHUSDT,3,2023-08-24 14:00:00+00:00,2023-08-24 17:00:00+00:00,long,-1.1946030951657542,-64.71476418669785
ETH_D3,ETHUSDT,3,2023-08-25 03:00:00+00:00,2023-08-25 14:00:00+00:00,long,-1.2104320874828705,-64.00560542712448
ETH_D3,ETHUSDT,3,2023-08-26 23:00:00+00:00,2023-08-27 04:00:00+00:00,long,1.8170339453344833,76.98941163537185
ETH_D3,ETHUSDT,3,2023-08-28 19:00:00+00:00,2023-08-29 14:00:00+00:00,long,1.9775250405296991,105.08170187448937
ETH_D3,ETHUSDT,3,2023-09-02 21:00:00+00:00,2023-09-03 20:00:00+00:00,short,-1.2063991908248066,-66.64103532818073
ETH_D3,ETHUSDT,3,2023-09-03 22:00:00+00:00,2023-09-04 15:00:00+00:00,long,-1.1709180678921558,-63.120447661319126
ETH_D3,ETHUSDT,3,2023-09-05 10:00:00+00:00,2023-09-05 12:00:00+00:00,short,1.850562064255288,97.42171543099208
ETH_D3,ETHUSDT,3,2023-09-05 12:00:00+00:00,2023-09-05 13:00:00+00:00,short,1.850562064255288,101.02741404721745
ETH_D3,ETHUSDT,3,2023-09-05 14:00:00+00:00,2023-09-05 15:00:00+00:00,long,1.9465577491226638,110.20120374761984
ETH_D3,ETHUSDT,3,2023-09-06 00:00:00+00:00,2023-09-06 14:00:00+00:00,long,-1.2364197809370896,-72.7229956397685
ETH_D3,ETHUSDT,3,2023-09-07 09:00:00+00:00,2023-09-07 16:00:00+00:00,short,-1.2303063079774623,-70.57398585575233
ETH_D3,ETHUSDT,3,2023-09-08 09:00:00+00:00,2023-09-08 10:00:00+00:00,long,-1.2283722641107109,-68.7292208792902
ETH_D3,ETHUSDT,3,2023-09-13 17:00:00+00:00,2023-09-14 00:00:00+00:00,long,1.9560180966586027,106.75335514985748
ETH_D3,ETHUSDT,3,2023-09-18 18:00:00+00:00,2023-09-19 00:00:00+00:00,long,-1.3359049451925353,-75.7617639005717
ETH_D3,ETHUSDT,3,2023-09-21 03:00:00+00:00,2023-09-21 09:00:00+00:00,short,1.9422889354500328,107.20795293029676
ETH_D3,ETHUSDT,3,2023-09-23 05:00:00+00:00,2023-09-24 17:00:00+00:00,short,-1.291931102921712,-74.08044809738679
ETH_D3,ETHUSDT,3,2023-09-27 14:00:00+00:00,2023-09-27 15:00:00+00:00,long,1.879464224339072,104.98547497353816
ETH_D3,ETHUSDT,3,2023-09-30 19:00:00+00:00,2023-10-01 22:00:00+00:00,short,-1.1155847564004577,-64.65813943086476
ETH_D3,ETHUSDT,3,2023-10-05 05:00:00+00:00,2023-10-05 15:00:00+00:00,short,1.957926844830178,110.94749810671607
ETH_D3,ETHUSDT,3,2023-10-07 01:00:00+00:00,2023-10-09 09:00:00+00:00,short,1.9748041135156595,116.28585361272921
ETH_D3,ETHUSDT,3,2023-10-11 15:00:00+00:00,2023-10-12 09:00:00+00:00,long,-1.1640980283191005,-71.2549882103211
ETH_D3,ETHUSDT,3,2023-10-14 09:00:00+00:00,2023-10-14 15:00:00+00:00,short,-1.2236909888841523,-73.15881963493997
ETH_D3,ETHUSDT,3,2023-10-15 17:00:00+00:00,2023-10-15 18:00:00+00:00,short,-1.5934558248718917,-86.28453026041655
ETH_D3,ETHUSDT,3,2023-10-15 19:00:00+00:00,2023-10-16 05:00:00+00:00,long,1.9612724336998664,111.0011629429759
ETH_D3,ETHUSDT,3,2023-10-21 07:00:00+00:00,2023-10-21 13:00:00+00:00,short,-1.386213462759201,-81.5322617804373
ETH_D3,ETHUSDT,3,2023-10-27 01:00:00+00:00,2023-10-27 17:00:00+00:00,long,-1.098725998694526,-62.83161522741756
ETH_D3,ETHUSDT,3,2023-10-30 06:00:00+00:00,2023-10-30 07:00:00+00:00,long,1.898028924397552,106.15533349626305
ETH_D3,ETHUSDT,3,2023-11-01 01:00:00+00:00,2023-11-01 05:00:00+00:00,long,-1.1524182141708317,-66.90059276261904
ETH_D3,ETHUSDT,3,2023-11-01 12:00:00+00:00,2023-11-01 18:00:00+00:00,short,-1.1052053747785107,-62.6809982948731
ETH_D3,ETHUSDT,3,2023-11-02 14:00:00+00:00,2023-11-03 00:00:00+00:00,long,-1.0738395124777496,-59.5559173238843
ETH_D3,ETHUSDT,3,2023-11-04 16:00:00+00:00,2023-11-04 21:00:00+00:00,short,-1.3689086004144644,-74.29013056022558
ETH_D3,ETHUSDT,3,2023-11-05 22:00:00+00:00,2023-11-09 02:00:00+00:00,short,-1.0620532042699617,-56.05920765119892
ETH_D3,ETHUSDT,3,2023-11-12 08:00:00+00:00,2023-11-12 12:00:00+00:00,long,-1.223067891088911,-63.186890904890035
ETH_D3,ETHUSDT,3,2023-11-16 01:00:00+00:00,2023-11-16 08:00:00+00:00,long,-1.1017710780772922,-55.528030046821264
ETH_D3,ETHUSDT,3,2023-11-16 13:00:00+00:00,2023-11-16 15:00:00+00:00,long,-1.1225642016404591,-55.329304643738034
ETH_D3,ETHUSDT,3,2023-11-18 01:00:00+00:00,2023-11-18 05:00:00+00:00,long,-1.1507639974387618,-55.44580579367844
ETH_D3,ETHUSDT,3,2023-11-18 11:00:00+00:00,2023-11-18 16:00:00+00:00,long,1.9524588777055365,91.90774282615664
ETH_D3,ETHUSDT,3,2023-11-23 22:00:00+00:00,2023-11-24 09:00:00+00:00,long,1.9736924728260699,96.53522040443994
ETH_D3,ETHUSDT,3,2023-11-25 16:00:00+00:00,2023-11-26 02:00:00+00:00,short,1.9173566653240213,97.48163017740482
ETH_D3,ETHUSDT,3,2023-11-28 05:00:00+00:00,2023-11-28 17:00:00+00:00,long,1.977480560421089,104.39379046513417
ETH_D3,ETHUSDT,3,2023-11-30 12:00:00+00:00,2023-11-30 14:00:00+00:00,short,1.9472056765568535,106.86106329558277
ETH_D3,ETHUSDT,3,2023-11-30 14:00:00+00:00,2023-12-01 01:00:00+00:00,long,1.964102643122003,111.98607701072987
ETH_D3,ETHUSDT,3,2023-12-06 10:00:00+00:00,2023-12-06 11:00:00+00:00,short,1.9743703600750082,116.99354517020872
ETH_D3,ETHUSDT,3,2023-12-13 01:00:00+00:00,2023-12-13 02:00:00+00:00,long,-1.0807242024569443,-66.5682880999483
ETH_D3,ETHUSDT,3,2023-12-14 13:00:00+00:00,2023-12-14 14:00:00+00:00,long,1.9757881087518638,119.07014793499904
ETH_D3,ETHUSDT,3,2023-12-16 08:00:00+00:00,2023-12-16 16:00:00+00:00,short,-1.1620122039979213,-72.79545988951755
ETH_D3,ETHUSDT,3,2023-12-16 18:00:00+00:00,2023-12-17 23:00:00+00:00,long,-1.0522086598318035,-64.38478269877163
ETH_D3,ETHUSDT,3,2023-12-19 11:00:00+00:00,2023-12-19 14:00:00+00:00,short,1.94291491547624,116.38532950174248
ETH_D3,ETHUSDT,3,2023-12-25 08:00:00+00:00,2023-12-26 05:00:00+00:00,long,-1.1182785101193127,-69.59062718248444
ETH_D3,ETHUSDT,3,2023-12-27 00:00:00+00:00,2023-12-27 14:00:00+00:00,long,1.985714563032582,120.80755093620246
ETH_D3,ETHUSDT,3,2023-12-30 03:00:00+00:00,2024-01-02 00:00:00+00:00,long,1.9795929915781767,125.21812039658175
ETH_D3,ETHUSDT,3,2024-01-05 21:00:00+00:00,2024-01-07 22:00:00+00:00,long,-1.0968874600044884,-72.13004690806778
ETH_D3,ETHUSDT,3,2024-01-07 22:00:00+00:00,2024-01-08 00:00:00+00:00,short,1.9698135382702855,126.69099830466757
ETH_D3,ETHUSDT,3,2024-01-09 12:00:00+00:00,2024-01-09 13:00:00+00:00,long,1.9702201710915066,131.7093346054923
ETH_D3,ETHUSDT,3,2024-01-16 03:00:00+00:00,2024-01-16 15:00:00+00:00,short,-1.120354799347338,-77.84700809755643
ETH_D3,ETHUSDT,3,2024-01-17 04:00:00+00:00,2024-01-17 07:00:00+00:00,long,-1.1738144732992422,-79.73405431885743
ETH_D3,ETHUSDT,3,2024-01-17 19:00:00+00:00,2024-01-18 18:00:00+00:00,short,1.9805634772273282,131.37597324663193
ETH_D3,ETHUSDT,3,2024-01-21 21:00:00+00:00,2024-01-21 23:00:00+00:00,short,1.8981942379494556,130.8997477434621
ETH_D3,ETHUSDT,3,2024-01-24 14:00:00+00:00,2024-01-25 17:00:00+00:00,short,1.9780880451681981,141.58786070617927
ETH_D3,ETHUSDT,3,2024-01-29 05:00:00+00:00,2024-01-29 14:00:00+00:00,long,-1.0943547702534677,-81.43082468506434
ETH_D3,ETHUSDT,3,2024-01-29 15:00:00+00:00,2024-01-29 16:00:00+00:00,short,-1.2716655482979944,-92.55344575963863
ETH_D3,ETHUSDT,3,2024-01-31 09:00:00+00:00,2024-01-31 10:00:00+00:00,long,-1.135435263387155,-80.53666238964783
ETH_D3,ETHUSDT,3,2024-01-31 19:00:00+00:00,2024-01-31 20:00:00+00:00,long,-1.142239919193142,-79.1794742444356
ETH_D3,ETHUSDT,3,2024-02-02 05:00:00+00:00,2024-02-02 12:00:00+00:00,short,-1.1190467496961773,-75.79962519013358
ETH_D3,ETHUSDT,3,2024-02-03 11:00:00+00:00,2024-02-03 15:00:00+00:00,long,-1.3565235051722664,-89.82884461238896
ETH_D3,ETHUSDT,3,2024-02-05 15:00:00+00:00,2024-02-05 16:00:00+00:00,long,-1.2754375195426193,-82.16791755093558
ETH_D3,ETHUSDT,3,2024-02-10 15:00:00+00:00,2024-02-11 04:00:00+00:00,long,1.965281379276982,123.38028667653697
ETH_D3,ETHUSDT,3,2024-02-18 10:00:00+00:00,2024-02-18 22:00:00+00:00,long,1.9716553731528856,128.64571386140776
ETH_D3,ETHUSDT,3,2024-02-22 01:00:00+00:00,2024-02-22 06:00:00+00:00,long,1.9589331152248561,132.85578447934554
ETH_D3,ETHUSDT,3,2024-02-22 07:00:00+00:00,2024-02-22 08:00:00+00:00,short,-1.1510752650923413,-81.12501732767383
ETH_D3,ETHUSDT,3,2024-02-22 18:00:00+00:00,2024-02-22 20:00:00+00:00,short,-1.092041782890002,-75.19264125612906
ETH_D3,ETHUSDT,3,2024-02-29 21:00:00+00:00,2024-03-01 13:00:00+00:00,long,1.982716089088112,133.53839248108505
ETH_D3,ETHUSDT,3,2024-03-01 13:00:00+00:00,2024-03-04 00:00:00+00:00,short,-1.080799609938639,-75.6797616671916
ETH_D3,ETHUSDT,3,2024-03-06 05:00:00+00:00,2024-03-06 08:00:00+00:00,short,-1.0665212352482027,-73.06567970634487
ETH_D3,ETHUSDT,3,2024-03-08 05:00:00+00:00,2024-03-08 07:00:00+00:00,short,-1.1046616873776827,-74.06436449973081
ETH_D3,ETHUSDT,3,2024-03-09 11:00:00+00:00,2024-03-10 04:00:00+00:00,short,-1.1690757698211802,-76.65140495747353
ETH_D3,ETHUSDT,3,2024-03-16 11:00:00+00:00,2024-03-16 18:00:00+00:00,long,-1.0472903489355487,-67.06091912073224
ETH_D3,ETHUSDT,3,2024-03-23 09:00:00+00:00,2024-03-25 04:00:00+00:00,long,1.9856633344596901,124.48434781893617
ETH_D3,ETHUSDT,3,2024-03-28 11:00:00+00:00,2024-03-28 12:00:00+00:00,long,-1.2187069272133035,-79.43684685482097
ETH_D3,ETHUSDT,3,2024-04-03 05:00:00+00:00,2024-04-04 02:00:00+00:00,long,-1.0974138745319582,-69.78731151426686
ETH_D3,ETHUSDT,3,2024-04-04 08:00:00+00:00,2024-04-04 18:00:00+00:00,long,1.9830474835066176,123.33915164013797
ETH_D3,ETHUSDT,3,2024-04-12 08:00:00+00:00,2024-04-12 13:00:00+00:00,short,1.9611749090114805,126.81654110725918
ETH_D3,ETHUSDT,3,2024-04-16 08:00:00+00:00,2024-04-17 14:00:00+00:00,long,-1.035449852509868,-69.58211160650609
ETH_D3,ETHUSDT,3,2024-04-18 04:00:00+00:00,2024-04-18 06:00:00+00:00,long,-1.0829931726799973,-71.2698782455472
ETH_D3,ETHUSDT,3,2024-04-18 12:00:00+00:00,2024-04-18 14:00:00+00:00,long,1.9754262835954204,127.18356576090964
ETH_D3,ETHUSDT,3,2024-04-21 13:00:00+00:00,2024-04-21 16:00:00+00:00,short,1.9276996342649138,129.01422252163837
ETH_D3,ETHUSDT,3,2024-04-23 13:00:00+00:00,2024-04-23 14:00:00+00:00,short,-1.1354346807849962,-78.9204330221691
ETH_D3,ETHUSDT,3,2024-04-24 00:00:00+00:00,2024-04-24 01:00:00+00:00,short,-1.1516350634368178,-78.22871904626822
ETH_D3,ETHUSDT,3,2024-04-26 01:00:00+00:00,2024-04-26 15:00:00+00:00,short,1.9645607903259192,130.37575572427633
ETH_D3,ETHUSDT,3,2024-04-26 19:00:00+00:00,2024-04-27 00:00:00+00:00,long,-1.0980483521722537,-75.73385922411299
ETH_D3,ETHUSDT,3,2024-04-27 05:00:00+00:00,2024-04-27 17:00:00+00:00,long,1.9810051328253697,133.63198263396842
ETH_D3,ETHUSDT,3,2024-04-28 13:00:00+00:00,2024-04-28 14:00:00+00:00,short,-1.1877218920171597,-83.2941002308908
ETH_D3,ETHUSDT,3,2024-05-01 01:00:00+00:00,2024-05-01 07:00:00+00:00,long,-1.0481089464142834,-71.75711679881674
ETH_D3,ETHUSDT,3,2024-05-12 00:00:00+00:00,2024-05-12 10:00:00+00:00,short,-1.1635870104924988,-77.99322633655572
ETH_D3,ETHUSDT,3,2024-05-14 06:00:00+00:00,2024-05-14 17:00:00+00:00,long,-1.120959818786585,-73.38745389001122
ETH_D3,ETHUSDT,3,2024-05-15 09:00:00+00:00,2024-05-15 13:00:00+00:00,long,1.9737191926308724,126.31932730998759
ETH_D3,ETHUSDT,3,2024-05-22 18:00:00+00:00,2024-05-23 11:00:00+00:00,long,1.9844027561154705,132.0164508295637
ETH_D3,ETHUSDT,3,2024-05-23 13:00:00+00:00,2024-05-23 15:00:00+00:00,long,1.9758805319043724,136.66646714035946
ETH_D3,ETHUSDT,3,2024-05-24 13:00:00+00:00,2024-05-26 07:00:00+00:00,long,1.9801063032065833,142.37103530362987
ETH_D3,ETHUSDT,3,2024-05-28 10:00:00+00:00,2024-05-28 16:00:00+00:00,short,1.9780658300770924,147.85670945361204
ETH_D3,ETHUSDT,3,2024-05-31 15:00:00+00:00,2024-06-01 09:00:00+00:00,long,1.9587786700889682,152.20740180616593
ETH_D3,ETHUSDT,3,2024-06-01 09:00:00+00:00,2024-06-03 13:00:00+00:00,short,-1.0828748084084072,-87.44149752522877
ETH_D3,ETHUSDT,3,2024-06-04 23:00:00+00:00,2024-06-06 20:00:00+00:00,long,-1.1071175555418198,-87.46292461561445
ETH_D3,ETHUSDT,3,2024-06-07 10:00:00+00:00,2024-06-07 11:00:00+00:00,short,-1.308388359783216,-101.07472463818293
ETH_D3,ETHUSDT,3,2024-06-09 13:00:00+00:00,2024-06-09 21:00:00+00:00,long,1.9388760815962696,145.86130451556556
ETH_D3,ETHUSDT,3,2024-06-10 02:00:00+00:00,2024-06-11 01:00:00+00:00,short,1.9626719830252601,153.37702388475742
ETH_D3,ETHUSDT,3,2024-06-20 20:00:00+00:00,2024-06-21 00:00:00+00:00,long,-1.1411749892748089,-92.68005842522183
ETH_D3,ETHUSDT,3,2024-06-29 07:00:00+00:00,2024-06-29 19:00:00+00:00,short,1.9290100603609068,153.08814510057167
ETH_D3,ETHUSDT,3,2024-07-01 17:00:00+00:00,2024-07-01 18:00:00+00:00,short,-1.3946405554531172,-114.95011171332659
ETH_D3,ETHUSDT,3,2024-07-02 03:00:00+00:00,2024-07-03 01:00:00+00:00,short,1.9686985837933912,157.7395113962527
ETH_D3,ETHUSDT,3,2024-07-07 18:00:00+00:00,2024-07-07 19:00:00+00:00,short,1.929488057536336,160.6849470968711
ETH_D3,ETHUSDT,3,2024-07-11 03:00:00+00:00,2024-07-11 10:00:00+00:00,long,1.9774804976564406,171.0367143922391
ETH_D3,ETHUSDT,3,2024-07-11 15:00:00+00:00,2024-07-12 09:00:00+00:00,long,-1.0617807443645066,-95.46786293836541
ETH_D3,ETHUSDT,3,2024-07-12 23:00:00+00:00,2024-07-13 09:00:00+00:00,short,-1.132704724703101,-99.68211084861647
ETH_D3,ETHUSDT,3,2024-07-20 03:00:00+00:00,2024-07-20 17:00:00+00:00,short,-1.156101265624676,-99.43623874513686
ETH_D3,ETHUSDT,3,2024-07-21 14:00:00+00:00,2024-07-21 17:00:00+00:00,short,-1.2328522142754206,-103.5857820308592
ETH_D3,ETHUSDT,3,2024-07-22 05:00:00+00:00,2024-07-23 16:00:00+00:00,long,-1.0491252696053353,-85.97532556064017
ETH_D3,ETHUSDT,3,2024-07-23 21:00:00+00:00,2024-07-24 18:00:00+00:00,long,-1.0554162912500566,-84.67607665962255
ETH_D3,ETHUSDT,3,2024-07-25 22:00:00+00:00,2024-07-27 13:00:00+00:00,long,1.9864199519482604,156.00647975250143
ETH_D3,ETHUSDT,3,2024-07-27 21:00:00+00:00,2024-07-28 05:00:00+00:00,short,1.9763062566656893,161.37851711642466
ETH_D3,ETHUSDT,3,2024-07-31 04:00:00+00:00,2024-07-31 05:00:00+00:00,long,-1.2097782515557696,-102.69106458573367
ETH_D3,ETHUSDT,3,2024-07-31 17:00:00+00:00,2024-07-31 19:00:00+00:00,short,1.9724213006577198,163.37641231376054
ETH_D3,ETHUSDT,3,2024-08-02 04:00:00+00:00,2024-08-02 14:00:00+00:00,short,1.9792421748809381,170.4086176525847
ETH_D3,ETHUSDT,3,2024-08-06 22:00:00+00:00,2024-08-07 14:00:00+00:00,long,-1.0633875516947378,-95.179655393178
ETH_D3,ETHUSDT,3,2024-08-08 12:00:00+00:00,2024-08-08 13:00:00+00:00,short,1.9684898951382268,172.4446178632295
ETH_D3,ETHUSDT,3,2024-08-08 13:00:00+00:00,2024-08-08 14:00:00+00:00,long,1.9678368421052632,179.17426623601966
ETH_D3,ETHUSDT,3,2024-08-12 11:00:00+00:00,2024-08-12 12:00:00+00:00,short,-1.1189482303274674,-105.8915185779519
ETH_D3,ETHUSDT,3,2024-08-12 14:00:00+00:00,2024-08-12 15:00:00+00:00,long,1.97990481330333,183.17492900151012
ETH_D3,ETHUSDT,3,2024-08-13 03:00:00+00:00,2024-08-13 10:00:00+00:00,long,-1.058110987046531,-101.76968257699046
ETH_D3,ETHUSDT,3,2024-08-13 14:00:00+00:00,2024-08-13 16:00:00+00:00,long,1.976667296821736,186.09362533384834
ETH_D3,ETHUSDT,3,2024-08-16 01:00:00+00:00,2024-08-18 02:00:00+00:00,long,1.9791474671669793,193.69325587038776
ETH_D3,ETHUSDT,3,2024-08-18 06:00:00+00:00,2024-08-18 09:00:00+00:00,short,-1.0866775223236314,-110.55952808173038
ETH_D3,ETHUSDT,3,2024-08-20 09:00:00+00:00,2024-08-20 14:00:00+00:00,short,1.9755514537916623,196.62602390944315
ETH_D3,ETHUSDT,3,2024-08-21 08:00:00+00:00,2024-08-21 09:00:00+00:00,long,-1.1605292149650912,-120.0709179838227
ETH_D3,ETHUSDT,3,2024-09-01 21:00:00+00:00,2024-09-01 22:00:00+00:00,long,-1.1239530806829907,-113.58758871439211
ETH_D3,ETHUSDT,3,2024-09-03 03:00:00+00:00,2024-09-03 08:00:00+00:00,long,-1.1600580507302678,-114.60102165422
ETH_D3,ETHUSDT,3,2024-09-05 04:00:00+00:00,2024-09-05 06:00:00+00:00,long,-1.1571727574941466,-111.66372269933025
ETH_D3,ETHUSDT,3,2024-09-05 12:00:00+00:00,2024-09-05 19:00:00+00:00,short,1.9664164721220878,185.36178192475816
ETH_D3,ETHUSDT,3,2024-09-06 01:00:00+00:00,2024-09-06 07:00:00+00:00,short,1.9664164721220878,192.6517511503331
ETH_D3,ETHUSDT,3,2024-09-06 13:00:00+00:00,2024-09-06 14:00:00+00:00,long,-1.0426219658686375,-106.1639559292615
ETH_D3,ETHUSDT,3,2024-09-09 06:00:00+00:00,2024-09-09 08:00:00+00:00,short,-1.1022801677434295,-109.89814517963202
ETH_D3,ETHUSDT,3,2024-09-11 01:00:00+00:00,2024-09-11 04:00:00+00:00,long,-1.0847772665920963,-105.76879284338297
ETH_D3,ETHUSDT,3,2024-09-11 13:00:00+00:00,2024-09-11 14:00:00+00:00,short,1.966870797825623,187.61468821197053
ETH_D3,ETHUSDT,3,2024-09-11 18:00:00+00:00,2024-09-16 01:00:00+00:00,long,-1.0343746109185066,-102.54758041348981
ETH_D3,ETHUSDT,3,2024-09-22 18:00:00+00:00,2024-09-22 21:00:00+00:00,long,-1.1374184717848759,-110.43052680570216
ETH_D3,ETHUSDT,3,2024-09-24 08:00:00+00:00,2024-09-24 14:00:00+00:00,short,1.9738777113006203,187.28177370930302
ETH_D3,ETHUSDT,3,2024-10-03 20:00:00+00:00,2024-10-04 15:00:00+00:00,long,1.9787076837976676,195.15155982084644
ETH_D3,ETHUSDT,3,2024-10-10 22:00:00+00:00,2024-10-11 19:00:00+00:00,long,1.9838785595607935,203.40468130865048
ETH_D3,ETHUSDT,3,2024-10-12 00:00:00+00:00,2024-10-12 14:00:00+00:00,short,-1.096354064252444,-116.86793383411428
ETH_D3,ETHUSDT,3,2024-10-14 00:00:00+00:00,2024-10-14 03:00:00+00:00,long,1.9509977265958491,203.41010902540614
ETH_D3,ETHUSDT,3,2024-10-17 23:00:00+00:00,2024-10-18 18:00:00+00:00,long,1.9751010531953659,213.958220976745
ETH_D3,ETHUSDT,3,2024-10-18 23:00:00+00:00,2024-10-20 14:00:00+00:00,short,-1.0809511165097854,-121.72255227944848
