timestamp_ms,datetime_utc,open,high,low,close,base_volume,quote_volume
1780272000000,2026-06-01T00:00:00+00:00,2006.37,2014.99,2005.34,2011.12,17164.98,34518263.8631
1780272900000,2026-06-01T00:15:00+00:00,2011.12,2016.8,2007.71,2016.11,5380.65,10832583.8163
1780273800000,2026-06-01T00:30:00+00:00,2016.11,2020.99,2011.46,2015.14,7581.44,15280004.5677
1780274700000,2026-06-01T00:45:00+00:00,2015.14,2019.09,2013.75,2014.9,7784.62,15696451.3672
1780275600000,2026-06-01T01:00:00+00:00,2014.9,2016.29,2004,2004.6,10041.3,20175423.2574
1780276500000,2026-06-01T01:15:00+00:00,2004.6,2007.42,2001.5,2003.6,6850.83,13734822.0767
1780277400000,2026-06-01T01:30:00+00:00,2003.6,2006.48,1999.26,2001.34,7188.11,14394340.9939
1780278300000,2026-06-01T01:45:00+00:00,2001.34,2004.5,1993.42,1994.35,11548.74,23070838.1477
1780279200000,2026-06-01T02:00:00+00:00,1994.35,2005.6,1990.46,2004.53,13743.65,27471368.0909
1780280100000,2026-06-01T02:15:00+00:00,2004.53,2005.31,2001.64,2004.05,7882.74,15792378.0213
1780281000000,2026-06-01T02:30:00+00:00,2004.05,2017.16,2001.31,2011.71,14673.63,29507685.9207
1780281900000,2026-06-01T02:45:00+00:00,2011.71,2013.88,2009.64,2010.61,12191.12,24520430.9793
1780282800000,2026-06-01T03:00:00+00:00,2010.61,2017.3,2010.41,2012.57,15537.55,31303786.5677
1780283700000,2026-06-01T03:15:00+00:00,2012.57,2016,2009.82,2014.13,9465.46,19057206.9495
1780284600000,2026-06-01T03:30:00+00:00,2014.13,2016.14,2009.7,2011.77,6698.08,13478621.5228
1780285500000,2026-06-01T03:45:00+00:00,2011.77,2013.67,2007.74,2008.42,4944.16,9936588.707
1780286400000,2026-06-01T04:00:00+00:00,2008.42,2011.28,2001.57,2002.48,10041.7,20146120.5568
1780287300000,2026-06-01T04:15:00+00:00,2002.48,2003.8,1994.59,1995.28,17450.5,34859605.4308
1780288200000,2026-06-01T04:30:00+00:00,1995.28,2000,1995.07,1999.45,7182.81,14350753.837
1780289100000,2026-06-01T04:45:00+00:00,1999.45,2001.7,1993.36,1999.21,4893.86,9777897.8668
1780290000000,2026-06-01T05:00:00+00:00,1999.21,2000.81,1996.96,1999.45,2736.47,5470409.582
1780290900000,2026-06-01T05:15:00+00:00,1999.45,2000.69,1992.23,1992.61,4358.71,8699642.3424
1780291800000,2026-06-01T05:30:00+00:00,1992.61,1996.22,1991,1995.66,6885.37,13728103.5216
1780292700000,2026-06-01T05:45:00+00:00,1995.66,1997.56,1993.18,1993.82,2615.33,5219852.7374
1780293600000,2026-06-01T06:00:00+00:00,1993.82,1994.99,1987.3,1991.31,10513,20919548.0333
1780294500000,2026-06-01T06:15:00+00:00,1991.31,1992.74,1982.9,1985.67,16429.7,32643542.0926
1780295400000,2026-06-01T06:30:00+00:00,1985.67,1988.32,1981.05,1981.39,14622.44,29023886.4268
