timestamp_ms,datetime_utc,open,high,low,close,base_volume,quote_volume
1685577600000,2023-06-01T00:00:00+00:00,1873.46,1889.31,1873.06,1884.88,26217.05,49358322.2344
1685578500000,2023-06-01T00:15:00+00:00,1884.88,1888.45,1884.26,1886.73,13375.12,25227557.3331
1685579400000,2023-06-01T00:30:00+00:00,1886.73,1888.47,1871.38,1874.62,16007.43,30051455.864
1685580300000,2023-06-01T00:45:00+00:00,1874.62,1874.68,1867.88,1871.22,10184.67,19051770.4729
1685581200000,2023-06-01T01:00:00+00:00,1871.22,1879.48,1870.99,1877.44,11273.93,21149505.3104
1685582100000,2023-06-01T01:15:00+00:00,1877.44,1879.22,1875.35,1877.85,7518.25,14115957.9278
1685583000000,2023-06-01T01:30:00+00:00,1877.85,1878.33,1874.6,1874.6,5996.62,11253515.252
1685583900000,2023-06-01T01:45:00+00:00,1874.6,1877.75,1872.16,1874,8007.94,15009131.0038
1685584800000,2023-06-01T02:00:00+00:00,1874,1874.89,1870.63,1871.24,7103.67,13303195.8591
1685585700000,2023-06-01T02:15:00+00:00,1871.24,1873.37,1870.61,1872.31,9028.99,16901444.0166
1685586600000,2023-06-01T02:30:00+00:00,1872.31,1874.9,1869.66,1870.43,11197.86,20975295.9216
1685587500000,2023-06-01T02:45:00+00:00,1870.43,1871.06,1847.7,1852.56,49399.16,91661016.7917
1685588400000,2023-06-01T03:00:00+00:00,1852.56,1855,1839.22,1854.41,43961.31,81236719.4965
1685589300000,2023-06-01T03:15:00+00:00,1854.41,1858.52,1853.56,1853.56,11542.12,21420933.2424
1685590200000,2023-06-01T03:30:00+00:00,1853.56,1857.39,1853.48,1854.7,9074.19,16833414.0173
1685591100000,2023-06-01T03:45:00+00:00,1854.7,1856.1,1854.1,1855.54,7536.59,13980983.269
1685592000000,2023-06-01T04:00:00+00:00,1855.54,1856.56,1853.69,1854.5,7318.87,13578444.5747
1685592900000,2023-06-01T04:15:00+00:00,1854.5,1854.52,1851.97,1853.01,6869.74,12731973.7545
1685593800000,2023-06-01T04:30:00+00:00,1853.01,1856.16,1853.01,1856.03,5066.46,9396241.1104
1685594700000,2023-06-01T04:45:00+00:00,1856.03,1856.03,1854.16,1854.93,6305.66,11696879.06
1685595600000,2023-06-01T05:00:00+00:00,1854.93,1857.2,1853.54,1857.19,4818.67,8938979.7998
